lamda, n_clause, rule_type, id_cv, train_size, val_size, n_partitions, real_partition_size, n_features, training_time, val_accuracy, rule_size, rule, classification_report_train, classification_report_val
5,1,CNF,1,469,52,14,[33; 34],14,0.311084,0.692308,4,[(NOT X1) OR X4 >= 211.500000 OR X6 < 59.500000 OR X9 < 0.895000],{'0.0': {'precision': 0.4166666666666667; 'recall': 0.07462686567164178; 'f1-score': 0.12658227848101264; 'support': 134}; '1.0': {'precision': 0.7213483146067415; 'recall': 0.9582089552238806; 'f1-score': 0.823076923076923; 'support': 335}; 'accuracy': 0.7057569296375267; 'macro avg': {'precision': 0.5690074906367041; 'recall': 0.5164179104477612; 'f1-score': 0.47482960077896785; 'support': 469}; 'weighted avg': {'precision': 0.6342964151952916; 'recall': 0.7057569296375267; 'f1-score': 0.6240784531923773; 'support': 469}},{'0.0': {'precision': 0.0; 'recall': 0.0; 'f1-score': 0.0; 'support': 14}; '1.0': {'precision': 0.72; 'recall': 0.9473684210526315; 'f1-score': 0.8181818181818181; 'support': 38}; 'accuracy': 0.6923076923076923; 'macro avg': {'precision': 0.36; 'recall': 0.47368421052631576; 'f1-score': 0.40909090909090906; 'support': 52}; 'weighted avg': {'precision': 0.5261538461538462; 'recall': 0.6923076923076923; 'f1-score': 0.5979020979020979; 'support': 52}}
5,1,CNF,2,469,52,14,[33; 34],14,0.324476,0.730769,4,[X3 >= 1.250000 OR X4 >= 211.500000 OR X6 >= 59.500000 OR X9 >= 0.895000],{'0.0': {'precision': 0.45; 'recall': 0.13432835820895522; 'f1-score': 0.20689655172413793; 'support': 134}; '1.0': {'precision': 0.7296037296037297; 'recall': 0.9343283582089552; 'f1-score': 0.819371727748691; 'support': 335}; 'accuracy': 0.7057569296375267; 'macro avg': {'precision': 0.5898018648018648; 'recall': 0.5343283582089552; 'f1-score': 0.5131341397364145; 'support': 469}; 'weighted avg': {'precision': 0.6497169497169497; 'recall': 0.7057569296375267; 'f1-score': 0.6443788203131045; 'support': 469}},{'0.0': {'precision': 0.5; 'recall': 0.21428571428571427; 'f1-score': 0.3; 'support': 14}; '1.0': {'precision': 0.7608695652173914; 'recall': 0.9210526315789473; 'f1-score': 0.8333333333333333; 'support': 38}; 'accuracy': 0.7307692307692307; 'macro avg': {'precision': 0.6304347826086957; 'recall': 0.5676691729323308; 'f1-score': 0.5666666666666667; 'support': 52}; 'weighted avg': {'precision': 0.6906354515050168; 'recall': 0.7307692307692307; 'f1-score': 0.6897435897435897; 'support': 52}}
5,1,CNF,3,469,52,14,[33; 34],14,0.312360,0.750000,4,[X2 >= 1.650000 OR X3 >= 1.250000 OR X4 >= 211.500000 OR X5 >= 61.500000],{'0.0': {'precision': 0.5027932960893855; 'recall': 0.6766917293233082; 'f1-score': 0.5769230769230769; 'support': 133}; '1.0': {'precision': 0.8517241379310345; 'recall': 0.7351190476190477; 'f1-score': 0.7891373801916933; 'support': 336}; 'accuracy': 0.7185501066098081; 'macro avg': {'precision': 0.67725871701021; 'recall': 0.7059053884711779; 'f1-score': 0.683030228557385; 'support': 469}; 'weighted avg': {'precision': 0.752773600692358; 'recall': 0.7185501066098081; 'f1-score': 0.7289572046379066; 'support': 469}},{'0.0': {'precision': 0.55; 'recall': 0.7333333333333333; 'f1-score': 0.6285714285714286; 'support': 15}; '1.0': {'precision': 0.875; 'recall': 0.7567567567567568; 'f1-score': 0.8115942028985507; 'support': 37}; 'accuracy': 0.75; 'macro avg': {'precision': 0.7125; 'recall': 0.745045045045045; 'f1-score': 0.7200828157349897; 'support': 52}; 'weighted avg': {'precision': 0.78125; 'recall': 0.75; 'f1-score': 0.7587991718426501; 'support': 52}}
5,1,CNF,4,469,52,14,[33; 34],14,0.304922,0.692308,4,[X3 >= 1.250000 OR X4 >= 211.500000 OR X5 >= 61.500000 OR X6 >= 59.500000],{'0.0': {'precision': 0.4888888888888889; 'recall': 0.6616541353383458; 'f1-score': 0.5623003194888179; 'support': 133}; '1.0': {'precision': 0.8442906574394463; 'recall': 0.7261904761904762; 'f1-score': 0.7807999999999999; 'support': 336}; 'accuracy': 0.7078891257995735; 'macro avg': {'precision': 0.6665897731641676; 'recall': 0.693922305764411; 'f1-score': 0.6715501597444089; 'support': 469}; 'weighted avg': {'precision': 0.743505081283318; 'recall': 0.7078891257995735; 'f1-score': 0.7188374040341424; 'support': 469}},{'0.0': {'precision': 0.47058823529411764; 'recall': 0.5333333333333333; 'f1-score': 0.5; 'support': 15}; '1.0': {'precision': 0.8; 'recall': 0.7567567567567568; 'f1-score': 0.7777777777777778; 'support': 37}; 'accuracy': 0.6923076923076923; 'macro avg': {'precision': 0.6352941176470588; 'recall': 0.6450450450450451; 'f1-score': 0.6388888888888888; 'support': 52}; 'weighted avg': {'precision': 0.7049773755656108; 'recall': 0.6923076923076923; 'f1-score': 0.6976495726495726; 'support': 52}}
5,1,CNF,5,469,52,14,[33; 34],14,0.305882,0.692308,5,[X2 >= 1.650000 OR X3 >= 1.250000 OR X4 >= 211.500000 OR X5 >= 61.500000 OR X6 >= 59.500000],{'0.0': {'precision': 0.509090909090909; 'recall': 0.631578947368421; 'f1-score': 0.5637583892617449; 'support': 133}; '1.0': {'precision': 0.8388157894736842; 'recall': 0.7589285714285714; 'f1-score': 0.7968749999999999; 'support': 336}; 'accuracy': 0.7228144989339019; 'macro avg': {'precision': 0.6739533492822967; 'recall': 0.6952537593984962; 'f1-score': 0.6803166946308724; 'support': 469}; 'weighted avg': {'precision': 0.7453117189173747; 'recall': 0.7228144989339019; 'f1-score': 0.7307673044175096; 'support': 469}},{'0.0': {'precision': 0.47368421052631576; 'recall': 0.6; 'f1-score': 0.5294117647058824; 'support': 15}; '1.0': {'precision': 0.8181818181818182; 'recall': 0.7297297297297297; 'f1-score': 0.7714285714285715; 'support': 37}; 'accuracy': 0.6923076923076923; 'macro avg': {'precision': 0.645933014354067; 'recall': 0.6648648648648648; 'f1-score': 0.6504201680672269; 'support': 52}; 'weighted avg': {'precision': 0.7188075082811924; 'recall': 0.6923076923076923; 'f1-score': 0.7016160310277957; 'support': 52}}
5,1,CNF,6,469,52,14,[33; 34],14,0.318823,0.673077,5,[(NOT X1) OR X3 >= 1.250000 OR X5 >= 61.500000 OR X6 < 59.500000 OR X9 < 0.895000],{'0.0': {'precision': 0.6666666666666666; 'recall': 0.07518796992481203; 'f1-score': 0.13513513513513514; 'support': 133}; '1.0': {'precision': 0.7290748898678414; 'recall': 0.9851190476190477; 'f1-score': 0.8379746835443038; 'support': 336}; 'accuracy': 0.7270788912579957; 'macro avg': {'precision': 0.697870778267254; 'recall': 0.5301535087719298; 'f1-score': 0.48655490933971945; 'support': 469}; 'weighted avg': {'precision': 0.7113770355272098; 'recall': 0.7270788912579957; 'f1-score': 0.6386619757864799; 'support': 469}},{'0.0': {'precision': 0.0; 'recall': 0.0; 'f1-score': 0.0; 'support': 15}; '1.0': {'precision': 0.7; 'recall': 0.9459459459459459; 'f1-score': 0.8045977011494254; 'support': 37}; 'accuracy': 0.6730769230769231; 'macro avg': {'precision': 0.35; 'recall': 0.47297297297297297; 'f1-score': 0.4022988505747127; 'support': 52}; 'weighted avg': {'precision': 0.49807692307692303; 'recall': 0.6730769230769231; 'f1-score': 0.572502210433245; 'support': 52}}
5,1,CNF,7,469,52,14,[33; 34],14,0.321104,0.692308,5,[(NOT X1) OR X2 >= 1.650000 OR X4 >= 211.500000 OR X6 >= 59.500000 OR X9 >= 0.895000],{'0.0': {'precision': 0.5185185185185185; 'recall': 0.10526315789473684; 'f1-score': 0.175; 'support': 133}; '1.0': {'precision': 0.7307692307692307; 'recall': 0.9613095238095238; 'f1-score': 0.8303341902313625; 'support': 336}; 'accuracy': 0.7185501066098081; 'macro avg': {'precision': 0.6246438746438746; 'recall': 0.5332863408521303; 'f1-score': 0.5026670951156812; 'support': 469}; 'weighted avg': {'precision': 0.6705787302802227; 'recall': 0.7185501066098081; 'f1-score': 0.6444931512105282; 'support': 469}},{'0.0': {'precision': 0.3333333333333333; 'recall': 0.06666666666666667; 'f1-score': 0.1111111111111111; 'support': 15}; '1.0': {'precision': 0.7142857142857143; 'recall': 0.9459459459459459; 'f1-score': 0.813953488372093; 'support': 37}; 'accuracy': 0.6923076923076923; 'macro avg': {'precision': 0.5238095238095238; 'recall': 0.5063063063063064; 'f1-score': 0.46253229974160204; 'support': 52}; 'weighted avg': {'precision': 0.6043956043956045; 'recall': 0.6923076923076923; 'f1-score': 0.6112104949314252; 'support': 52}}
5,1,CNF,8,469,52,14,[33; 34],14,0.310596,0.750000,4,[(NOT X1) OR X2 >= 1.650000 OR X3 >= 1.250000 OR X4 >= 211.500000],{'0.0': {'precision': 0.48484848484848486; 'recall': 0.48120300751879697; 'f1-score': 0.4830188679245283; 'support': 133}; '1.0': {'precision': 0.7952522255192879; 'recall': 0.7976190476190477; 'f1-score': 0.7964338781575038; 'support': 336}; 'accuracy': 0.7078891257995735; 'macro avg': {'precision': 0.6400503551838863; 'recall': 0.6394110275689223; 'f1-score': 0.6397263730410161; 'support': 469}; 'weighted avg': {'precision': 0.7072272841350303; 'recall': 0.7078891257995735; 'f1-score': 0.7075549946586003; 'support': 469}},{'0.0': {'precision': 0.6; 'recall': 0.4; 'f1-score': 0.48; 'support': 15}; '1.0': {'precision': 0.7857142857142857; 'recall': 0.8918918918918919; 'f1-score': 0.8354430379746834; 'support': 37}; 'accuracy': 0.75; 'macro avg': {'precision': 0.6928571428571428; 'recall': 0.645945945945946; 'f1-score': 0.6577215189873418; 'support': 52}; 'weighted avg': {'precision': 0.7321428571428571; 'recall': 0.75; 'f1-score': 0.7329113924050632; 'support': 52}}
5,1,CNF,9,469,52,14,[33; 34],14,0.314895,0.750000,5,[X1 OR X2 >= 1.650000 OR X4 >= 211.500000 OR X6 >= 59.500000 OR X9 < 0.895000],{'0.0': {'precision': 0.49019607843137253; 'recall': 0.18796992481203006; 'f1-score': 0.2717391304347826; 'support': 133}; '1.0': {'precision': 0.7416267942583732; 'recall': 0.9226190476190477; 'f1-score': 0.8222811671087533; 'support': 336}; 'accuracy': 0.7142857142857143; 'macro avg': {'precision': 0.6159114363448729; 'recall': 0.5552944862155389; 'f1-score': 0.547010148771768; 'support': 469}; 'weighted avg': {'precision': 0.6703255464865371; 'recall': 0.7142857142857143; 'f1-score': 0.6661573059624034; 'support': 469}},{'0.0': {'precision': 0.6666666666666666; 'recall': 0.26666666666666666; 'f1-score': 0.3809523809523809; 'support': 15}; '1.0': {'precision': 0.7608695652173914; 'recall': 0.9459459459459459; 'f1-score': 0.8433734939759038; 'support': 37}; 'accuracy': 0.75; 'macro avg': {'precision': 0.713768115942029; 'recall': 0.6063063063063063; 'f1-score': 0.6121629374641423; 'support': 52}; 'weighted avg': {'precision': 0.7336956521739132; 'recall': 0.75; 'f1-score': 0.7099827882960413; 'support': 52}}
5,1,CNF,0,468,53,7,[66; 67],14,0.157276,0.716981,4,[X1 OR X3 >= 1.250000 OR X6 >= 59.500000 OR X9 < 0.895000],{'0.0': {'precision': 0.47619047619047616; 'recall': 0.22556390977443608; 'f1-score': 0.3061224489795918; 'support': 133}; '1.0': {'precision': 0.745679012345679; 'recall': 0.9014925373134328; 'f1-score': 0.8162162162162163; 'support': 335}; 'accuracy': 0.7094017094017094; 'macro avg': {'precision': 0.6109347442680776; 'recall': 0.5635282235439345; 'f1-score': 0.561169332597904; 'support': 468}; 'weighted avg': {'precision': 0.6690935950195209; 'recall': 0.7094017094017094; 'f1-score': 0.6712536712536713; 'support': 468}},{'0.0': {'precision': 0.5; 'recall': 0.13333333333333333; 'f1-score': 0.2105263157894737; 'support': 15}; '1.0': {'precision': 0.7346938775510204; 'recall': 0.9473684210526315; 'f1-score': 0.8275862068965517; 'support': 38}; 'accuracy': 0.7169811320754716; 'macro avg': {'precision': 0.6173469387755102; 'recall': 0.5403508771929825; 'f1-score': 0.5190562613430127; 'support': 53}; 'weighted avg': {'precision': 0.6682710820177128; 'recall': 0.7169811320754716; 'f1-score': 0.6529466150737938; 'support': 53}}
5,1,CNF,1,469,52,7,[67; 67],14,0.171901,0.750000,5,[X2 >= 1.650000 OR X3 >= 1.250000 OR X4 >= 211.500000 OR X5 >= 61.500000 OR X9 < 0.895000],{'0.0': {'precision': 0.528169014084507; 'recall': 0.5597014925373134; 'f1-score': 0.5434782608695652; 'support': 134}; '1.0': {'precision': 0.8195718654434251; 'recall': 0.8; 'f1-score': 0.8096676737160122; 'support': 335}; 'accuracy': 0.7313432835820896; 'macro avg': {'precision': 0.6738704397639661; 'recall': 0.6798507462686567; 'f1-score': 0.6765729672927887; 'support': 469}; 'weighted avg': {'precision': 0.7363139079123058; 'recall': 0.7313432835820896; 'f1-score': 0.7336135557598845; 'support': 469}},{'0.0': {'precision': 0.5333333333333333; 'recall': 0.5714285714285714; 'f1-score': 0.5517241379310344; 'support': 14}; '1.0': {'precision': 0.8378378378378378; 'recall': 0.8157894736842105; 'f1-score': 0.8266666666666665; 'support': 38}; 'accuracy': 0.75; 'macro avg': {'precision': 0.6855855855855856; 'recall': 0.6936090225563909; 'f1-score': 0.6891954022988505; 'support': 52}; 'weighted avg': {'precision': 0.7558558558558559; 'recall': 0.75; 'f1-score': 0.7526436781609195; 'support': 52}}
5,1,CNF,2,469,52,7,[67; 67],14,0.167475,0.692308,5,[X2 >= 1.650000 OR X3 >= 1.250000 OR X4 >= 211.500000 OR X6 >= 59.500000 OR X9 < 0.895000],{'0.0': {'precision': 0.5294117647058824; 'recall': 0.5373134328358209; 'f1-score': 0.5333333333333332; 'support': 134}; '1.0': {'precision': 0.8138138138138138; 'recall': 0.808955223880597; 'f1-score': 0.811377245508982; 'support': 335}; 'accuracy': 0.7313432835820896; 'macro avg': {'precision': 0.671612789259848; 'recall': 0.673134328358209; 'f1-score': 0.6723552894211576; 'support': 469}; 'weighted avg': {'precision': 0.732556085497262; 'recall': 0.7313432835820896; 'f1-score': 0.7319361277445109; 'support': 469}},{'0.0': {'precision': 0.42857142857142855; 'recall': 0.42857142857142855; 'f1-score': 0.42857142857142855; 'support': 14}; '1.0': {'precision': 0.7894736842105263; 'recall': 0.7894736842105263; 'f1-score': 0.7894736842105263; 'support': 38}; 'accuracy': 0.6923076923076923; 'macro avg': {'precision': 0.6090225563909775; 'recall': 0.6090225563909775; 'f1-score': 0.6090225563909775; 'support': 52}; 'weighted avg': {'precision': 0.6923076923076923; 'recall': 0.6923076923076923; 'f1-score': 0.6923076923076923; 'support': 52}}
5,1,CNF,3,469,52,7,[67; 67],14,0.166785,0.730769,4,[X2 >= 1.650000 OR X3 >= 1.250000 OR X4 >= 211.500000 OR X6 >= 59.500000],{'0.0': {'precision': 0.5058823529411764; 'recall': 0.6466165413533834; 'f1-score': 0.5676567656765678; 'support': 133}; '1.0': {'precision': 0.842809364548495; 'recall': 0.75; 'f1-score': 0.7937007874015749; 'support': 336}; 'accuracy': 0.720682302771855; 'macro avg': {'precision': 0.6743458587448357; 'recall': 0.6983082706766917; 'f1-score': 0.6806787765390714; 'support': 469}; 'weighted avg': {'precision': 0.7472628985703003; 'recall': 0.720682302771855; 'f1-score': 0.7295987513900057; 'support': 469}},{'0.0': {'precision': 0.5238095238095238; 'recall': 0.7333333333333333; 'f1-score': 0.611111111111111; 'support': 15}; '1.0': {'precision': 0.8709677419354839; 'recall': 0.7297297297297297; 'f1-score': 0.7941176470588235; 'support': 37}; 'accuracy': 0.7307692307692307; 'macro avg': {'precision': 0.6973886328725039; 'recall': 0.7315315315315315; 'f1-score': 0.7026143790849673; 'support': 52}; 'weighted avg': {'precision': 0.770825948245303; 'recall': 0.7307692307692307; 'f1-score': 0.7413273001508295; 'support': 52}}
5,1,CNF,4,469,52,7,[67; 67],14,0.160195,0.692308,4,[X2 >= 1.650000 OR X3 >= 1.250000 OR X4 >= 211.500000 OR X5 >= 61.500000],{'0.0': {'precision': 0.510989010989011; 'recall': 0.6992481203007519; 'f1-score': 0.5904761904761905; 'support': 133}; '1.0': {'precision': 0.8606271777003485; 'recall': 0.7351190476190477; 'f1-score': 0.7929373996789728; 'support': 336}; 'accuracy': 0.7249466950959488; 'macro avg': {'precision': 0.6858080943446797; 'recall': 0.7171835839598998; 'f1-score': 0.6917067950775817; 'support': 469}; 'weighted avg': {'precision': 0.7614760557971334; 'recall': 0.7249466950959488; 'f1-score': 0.7355230269199748; 'support': 469}},{'0.0': {'precision': 0.47058823529411764; 'recall': 0.5333333333333333; 'f1-score': 0.5; 'support': 15}; '1.0': {'precision': 0.8; 'recall': 0.7567567567567568; 'f1-score': 0.7777777777777778; 'support': 37}; 'accuracy': 0.6923076923076923; 'macro avg': {'precision': 0.6352941176470588; 'recall': 0.6450450450450451; 'f1-score': 0.6388888888888888; 'support': 52}; 'weighted avg': {'precision': 0.7049773755656108; 'recall': 0.6923076923076923; 'f1-score': 0.6976495726495726; 'support': 52}}
5,1,CNF,5,469,52,7,[67; 67],14,0.176296,0.673077,5,[(NOT X1) OR X2 >= 1.650000 OR X3 >= 1.250000 OR X4 >= 211.500000 OR X5 >= 61.500000],{'0.0': {'precision': 0.5172413793103449; 'recall': 0.45112781954887216; 'f1-score': 0.4819277108433735; 'support': 133}; '1.0': {'precision': 0.7932011331444759; 'recall': 0.8333333333333334; 'f1-score': 0.8127721335268506; 'support': 336}; 'accuracy': 0.7249466950959488; 'macro avg': {'precision': 0.6552212562274105; 'recall': 0.6422305764411027; 'f1-score': 0.647349922185112; 'support': 469}; 'weighted avg': {'precision': 0.7149438895198716; 'recall': 0.7249466950959488; 'f1-score': 0.7189505808255661; 'support': 469}},{'0.0': {'precision': 0.4375; 'recall': 0.4666666666666667; 'f1-score': 0.45161290322580644; 'support': 15}; '1.0': {'precision': 0.7777777777777778; 'recall': 0.7567567567567568; 'f1-score': 0.7671232876712328; 'support': 37}; 'accuracy': 0.6730769230769231; 'macro avg': {'precision': 0.6076388888888888; 'recall': 0.6117117117117117; 'f1-score': 0.6093680954485197; 'support': 52}; 'weighted avg': {'precision': 0.6796207264957265; 'recall': 0.6730769230769231; 'f1-score': 0.6761106767735138; 'support': 52}}
5,1,CNF,6,469,52,7,[67; 67],14,0.164518,0.750000,3,[X1 OR X3 >= 1.250000 OR X4 >= 211.500000],{'0.0': {'precision': 0.47761194029850745; 'recall': 0.24060150375939848; 'f1-score': 0.31999999999999995; 'support': 133}; '1.0': {'precision': 0.7487562189054726; 'recall': 0.8958333333333334; 'f1-score': 0.8157181571815717; 'support': 336}; 'accuracy': 0.7100213219616205; 'macro avg': {'precision': 0.6131840796019901; 'recall': 0.568217418546366; 'f1-score': 0.5678590785907858; 'support': 469}; 'weighted avg': {'precision': 0.671864557807975; 'recall': 0.7100213219616205; 'f1-score': 0.6751413663390365; 'support': 469}},{'0.0': {'precision': 0.75; 'recall': 0.2; 'f1-score': 0.31578947368421056; 'support': 15}; '1.0': {'precision': 0.75; 'recall': 0.972972972972973; 'f1-score': 0.8470588235294119; 'support': 37}; 'accuracy': 0.75; 'macro avg': {'precision': 0.75; 'recall': 0.5864864864864865; 'f1-score': 0.5814241486068112; 'support': 52}; 'weighted avg': {'precision': 0.75; 'recall': 0.75; 'f1-score': 0.6938080495356037; 'support': 52}}
5,1,CNF,7,469,52,7,[67; 67],14,0.164182,0.673077,4,[X2 >= 1.650000 OR X4 >= 211.500000 OR X5 >= 61.500000 OR X6 >= 59.500000],{'0.0': {'precision': 0.509090909090909; 'recall': 0.631578947368421; 'f1-score': 0.5637583892617449; 'support': 133}; '1.0': {'precision': 0.8388157894736842; 'recall': 0.7589285714285714; 'f1-score': 0.7968749999999999; 'support': 336}; 'accuracy': 0.7228144989339019; 'macro avg': {'precision': 0.6739533492822967; 'recall': 0.6952537593984962; 'f1-score': 0.6803166946308724; 'support': 469}; 'weighted avg': {'precision': 0.7453117189173747; 'recall': 0.7228144989339019; 'f1-score': 0.7307673044175096; 'support': 469}},{'0.0': {'precision': 0.45; 'recall': 0.6; 'f1-score': 0.5142857142857143; 'support': 15}; '1.0': {'precision': 0.8125; 'recall': 0.7027027027027027; 'f1-score': 0.7536231884057971; 'support': 37}; 'accuracy': 0.6730769230769231; 'macro avg': {'precision': 0.63125; 'recall': 0.6513513513513514; 'f1-score': 0.6339544513457558; 'support': 52}; 'weighted avg': {'precision': 0.7079326923076923; 'recall': 0.6730769230769231; 'f1-score': 0.6845835324096193; 'support': 52}}
5,1,CNF,8,469,52,7,[67; 67],14,0.169565,0.673077,4,[X3 >= 1.250000 OR X4 >= 211.500000 OR X5 >= 61.500000 OR X9 < 0.895000],{'0.0': {'precision': 0.5098039215686274; 'recall': 0.5864661654135338; 'f1-score': 0.5454545454545455; 'support': 133}; '1.0': {'precision': 0.8259493670886076; 'recall': 0.7767857142857143; 'f1-score': 0.8006134969325154; 'support': 336}; 'accuracy': 0.7228144989339019; 'macro avg': {'precision': 0.6678766443286175; 'recall': 0.681625939849624; 'f1-score': 0.6730340211935304; 'support': 469}; 'weighted avg': {'precision': 0.7362961810456281; 'recall': 0.7228144989339019; 'f1-score': 0.7282549883044344; 'support': 469}},{'0.0': {'precision': 0.4375; 'recall': 0.4666666666666667; 'f1-score': 0.45161290322580644; 'support': 15}; '1.0': {'precision': 0.7777777777777778; 'recall': 0.7567567567567568; 'f1-score': 0.7671232876712328; 'support': 37}; 'accuracy': 0.6730769230769231; 'macro avg': {'precision': 0.6076388888888888; 'recall': 0.6117117117117117; 'f1-score': 0.6093680954485197; 'support': 52}; 'weighted avg': {'precision': 0.6796207264957265; 'recall': 0.6730769230769231; 'f1-score': 0.6761106767735138; 'support': 52}}
5,1,CNF,9,469,52,7,[67; 67],14,0.168108,0.711538,4,[X1 OR X3 >= 1.250000 OR X4 >= 211.500000 OR X5 < 61.500000],{'0.0': {'precision': 0.25; 'recall': 0.007518796992481203; 'f1-score': 0.014598540145985401; 'support': 133}; '1.0': {'precision': 0.7161290322580646; 'recall': 0.9910714285714286; 'f1-score': 0.8314606741573035; 'support': 336}; 'accuracy': 0.7121535181236673; 'macro avg': {'precision': 0.4830645161290323; 'recall': 0.49929511278195493; 'f1-score': 0.42302960715164445; 'support': 469}; 'weighted avg': {'precision': 0.5839431872893597; 'recall': 0.7121535181236673; 'f1-score': 0.599813203318273; 'support': 469}},{'0.0': {'precision': 0.0; 'recall': 0.0; 'f1-score': 0.0; 'support': 15}; '1.0': {'precision': 0.7115384615384616; 'recall': 1.0; 'f1-score': 0.8314606741573033; 'support': 37}; 'accuracy': 0.7115384615384616; 'macro avg': {'precision': 0.3557692307692308; 'recall': 0.5; 'f1-score': 0.41573033707865165; 'support': 52}; 'weighted avg': {'precision': 0.5062869822485208; 'recall': 0.7115384615384616; 'f1-score': 0.5916162489196196; 'support': 52}}
