lamda, n_clause, rule_type, id_cv, train_size, val_size, n_partitions, real_partition_size, n_features, training_time, val_accuracy, rule_size, rule, classification_report_train, classification_report_val
10,2,CNF,2,461,51,1,[461; 461],540,1000.605764,0.901961,11,[X9 < 0.055338 OR X17 < 0.008465 OR X21 >= 33.646000 OR X22 >= 115.900000 OR X24 >= 0.161480 OR X27 >= 0.177540 OR X28 >= 0.360080] AND [X17 >= 0.018688 OR X20 >= 17.386000 OR X26 >= 0.349920 OR X27 >= 0.150800],{'0.0': {'precision': 0.976027397260274; 'recall': 0.986159169550173; 'f1-score': 0.981067125645439; 'support': 289}; '1.0': {'precision': 0.9763313609467456; 'recall': 0.9593023255813954; 'f1-score': 0.967741935483871; 'support': 172}; 'accuracy': 0.9761388286334056; 'macro avg': {'precision': 0.9761793791035098; 'recall': 0.9727307475657843; 'f1-score': 0.9744045305646549; 'support': 461}; 'weighted avg': {'precision': 0.9761408067051179; 'recall': 0.9761388286334056; 'f1-score': 0.976095471181687; 'support': 461}},{'0.0': {'precision': 0.9090909090909091; 'recall': 0.9375; 'f1-score': 0.923076923076923; 'support': 32}; '1.0': {'precision': 0.8888888888888888; 'recall': 0.8421052631578947; 'f1-score': 0.8648648648648649; 'support': 19}; 'accuracy': 0.9019607843137255; 'macro avg': {'precision': 0.898989898989899; 'recall': 0.8898026315789473; 'f1-score': 0.8939708939708939; 'support': 51}; 'weighted avg': {'precision': 0.9015646662705487; 'recall': 0.9019607843137255; 'f1-score': 0.901390077860666; 'support': 51}}
10,2,CNF,3,461,51,1,[461; 461],540,1000.633098,0.941176,7,[X13 >= 91.314000 OR X23 >= 781.180000 OR X25 >= 0.447840 OR X27 >= 0.177540] AND [X1 >= 21.272000 OR X22 >= 115.900000 OR X27 >= 0.150800],{'0.0': {'precision': 0.9790940766550522; 'recall': 0.972318339100346; 'f1-score': 0.9756944444444444; 'support': 289}; '1.0': {'precision': 0.9540229885057471; 'recall': 0.9651162790697675; 'f1-score': 0.9595375722543352; 'support': 172}; 'accuracy': 0.9696312364425163; 'macro avg': {'precision': 0.9665585325803996; 'recall': 0.9687173090850567; 'f1-score': 0.9676160083493899; 'support': 461}; 'weighted avg': {'precision': 0.9697400047208212; 'recall': 0.9696312364425163; 'f1-score': 0.9696662838876141; 'support': 461}},{'0.0': {'precision': 0.967741935483871; 'recall': 0.9375; 'f1-score': 0.9523809523809523; 'support': 32}; '1.0': {'precision': 0.9; 'recall': 0.9473684210526315; 'f1-score': 0.9230769230769231; 'support': 19}; 'accuracy': 0.9411764705882353; 'macro avg': {'precision': 0.9338709677419355; 'recall': 0.9424342105263157; 'f1-score': 0.9377289377289377; 'support': 51}; 'weighted avg': {'precision': 0.9425047438330171; 'recall': 0.9411764705882353; 'f1-score': 0.9414637649931767; 'support': 51}}
10,2,CNF,4,461,51,1,[461; 461],540,1000.613443,0.882353,10,[X9 < 0.055338 OR X22 >= 105.740000 OR X25 >= 0.447840 OR X27 >= 0.177540] AND [X10 >= 0.546140 OR X14 >= 0.007773 OR X21 >= 33.646000 OR X22 >= 115.900000 OR X27 >= 0.177540 OR X28 >= 0.360080],{'0.0': {'precision': 0.9861111111111112; 'recall': 0.9826989619377162; 'f1-score': 0.9844020797227037; 'support': 289}; '1.0': {'precision': 0.9710982658959537; 'recall': 0.9767441860465116; 'f1-score': 0.9739130434782609; 'support': 172}; 'accuracy': 0.9804772234273319; 'macro avg': {'precision': 0.9786046885035324; 'recall': 0.9797215739921139; 'f1-score': 0.9791575616004823; 'support': 461}; 'weighted avg': {'precision': 0.9805097892520938; 'recall': 0.9804772234273319; 'f1-score': 0.980488599822391; 'support': 461}},{'0.0': {'precision': 0.8823529411764706; 'recall': 0.9375; 'f1-score': 0.9090909090909091; 'support': 32}; '1.0': {'precision': 0.8823529411764706; 'recall': 0.7894736842105263; 'f1-score': 0.8333333333333333; 'support': 19}; 'accuracy': 0.8823529411764706; 'macro avg': {'precision': 0.8823529411764706; 'recall': 0.8634868421052632; 'f1-score': 0.8712121212121211; 'support': 51}; 'weighted avg': {'precision': 0.8823529411764706; 'recall': 0.8823529411764706; 'f1-score': 0.8808674985145573; 'support': 51}}
10,2,CNF,5,461,51,1,[461; 461],540,1000.764473,0.960784,8,[X1 >= 21.272000 OR X5 < 0.059638 OR X13 >= 54.088000 OR X27 >= 0.150800 OR X28 >= 0.360080] AND [X7 >= 0.048318 OR X13 >= 54.088000 OR X20 >= 17.386000],{'0.0': {'precision': 0.9726962457337884; 'recall': 0.986159169550173; 'f1-score': 0.9793814432989691; 'support': 289}; '1.0': {'precision': 0.9761904761904762; 'recall': 0.9534883720930233; 'f1-score': 0.9647058823529412; 'support': 172}; 'accuracy': 0.9739696312364425; 'macro avg': {'precision': 0.9744433609621324; 'recall': 0.9698237708215982; 'f1-score': 0.9720436628259552; 'support': 461}; 'weighted avg': {'precision': 0.9739999499388866; 'recall': 0.9739696312364425; 'f1-score': 0.9739059628592364; 'support': 461}},{'0.0': {'precision': 0.96875; 'recall': 0.96875; 'f1-score': 0.96875; 'support': 32}; '1.0': {'precision': 0.9473684210526315; 'recall': 0.9473684210526315; 'f1-score': 0.9473684210526315; 'support': 19}; 'accuracy': 0.9607843137254902; 'macro avg': {'precision': 0.9580592105263157; 'recall': 0.9580592105263157; 'f1-score': 0.9580592105263157; 'support': 51}; 'weighted avg': {'precision': 0.9607843137254902; 'recall': 0.9607843137254902; 'f1-score': 0.9607843137254902; 'support': 51}}
10,2,CNF,6,461,51,1,[461; 461],540,1000.732447,0.921569,7,[X13 >= 54.088000 OR X23 >= 781.180000 OR X27 >= 0.121800] AND [X1 >= 21.272000 OR X22 >= 115.900000 OR X27 >= 0.177540 OR X28 >= 0.360080],{'0.0': {'precision': 0.986013986013986; 'recall': 0.9757785467128027; 'f1-score': 0.9808695652173913; 'support': 289}; '1.0': {'precision': 0.96; 'recall': 0.9767441860465116; 'f1-score': 0.9682997118155618; 'support': 172}; 'accuracy': 0.9761388286334056; 'macro avg': {'precision': 0.973006993006993; 'recall': 0.9762613663796571; 'f1-score': 0.9745846385164766; 'support': 461}; 'weighted avg': {'precision': 0.9763081170456442; 'recall': 0.9761388286334056; 'f1-score': 0.9761797283733248; 'support': 461}},{'0.0': {'precision': 0.9666666666666667; 'recall': 0.90625; 'f1-score': 0.9354838709677419; 'support': 32}; '1.0': {'precision': 0.8571428571428571; 'recall': 0.9473684210526315; 'f1-score': 0.9; 'support': 19}; 'accuracy': 0.9215686274509803; 'macro avg': {'precision': 0.9119047619047619; 'recall': 0.9268092105263157; 'f1-score': 0.917741935483871; 'support': 51}; 'weighted avg': {'precision': 0.9258636788048552; 'recall': 0.9215686274509803; 'f1-score': 0.9222643896268184; 'support': 51}}
10,2,CNF,7,461,51,1,[461; 461],540,1001.472961,0.921569,8,[X7 >= 0.048318 OR X13 >= 91.314000 OR X22 >= 105.740000] AND [X1 >= 21.272000 OR X13 >= 54.088000 OR X21 >= 28.460000 OR X27 >= 0.150800 OR X28 >= 0.360080],{'0.0': {'precision': 0.9859649122807017; 'recall': 0.972318339100346; 'f1-score': 0.9790940766550522; 'support': 289}; '1.0': {'precision': 0.9545454545454546; 'recall': 0.9767441860465116; 'f1-score': 0.9655172413793104; 'support': 172}; 'accuracy': 0.9739696312364425; 'macro avg': {'precision': 0.9702551834130781; 'recall': 0.9745312625734288; 'f1-score': 0.9723056590171812; 'support': 461}; 'weighted avg': {'precision': 0.9742422512601756; 'recall': 0.9739696312364425; 'f1-score': 0.9740285329079209; 'support': 461}},{'0.0': {'precision': 0.9117647058823529; 'recall': 0.96875; 'f1-score': 0.9393939393939394; 'support': 32}; '1.0': {'precision': 0.9411764705882353; 'recall': 0.8421052631578947; 'f1-score': 0.8888888888888888; 'support': 19}; 'accuracy': 0.9215686274509803; 'macro avg': {'precision': 0.9264705882352942; 'recall': 0.9054276315789473; 'f1-score': 0.9141414141414141; 'support': 51}; 'weighted avg': {'precision': 0.9227220299884661; 'recall': 0.9215686274509803; 'f1-score': 0.9205783323430382; 'support': 51}}
10,2,CNF,8,461,51,1,[461; 461],540,1000.763514,0.960784,10,[X13 >= 91.314000 OR X23 >= 781.180000 OR X25 >= 0.447840 OR X27 >= 0.177540] AND [X10 >= 0.546140 OR X14 >= 0.007773 OR X21 >= 33.646000 OR X22 >= 115.900000 OR X24 >= 0.142600 OR X28 >= 0.360080],{'0.0': {'precision': 0.9792387543252595; 'recall': 0.9792387543252595; 'f1-score': 0.9792387543252595; 'support': 289}; '1.0': {'precision': 0.9651162790697675; 'recall': 0.9651162790697675; 'f1-score': 0.9651162790697675; 'support': 172}; 'accuracy': 0.9739696312364425; 'macro avg': {'precision': 0.9721775166975135; 'recall': 0.9721775166975135; 'f1-score': 0.9721775166975135; 'support': 461}; 'weighted avg': {'precision': 0.9739696312364425; 'recall': 0.9739696312364425; 'f1-score': 0.9739696312364425; 'support': 461}},{'0.0': {'precision': 0.96875; 'recall': 0.96875; 'f1-score': 0.96875; 'support': 32}; '1.0': {'precision': 0.9473684210526315; 'recall': 0.9473684210526315; 'f1-score': 0.9473684210526315; 'support': 19}; 'accuracy': 0.9607843137254902; 'macro avg': {'precision': 0.9580592105263157; 'recall': 0.9580592105263157; 'f1-score': 0.9580592105263157; 'support': 51}; 'weighted avg': {'precision': 0.9607843137254902; 'recall': 0.9607843137254902; 'f1-score': 0.9607843137254902; 'support': 51}}
10,2,CNF,9,461,51,1,[461; 461],540,1001.074474,0.960784,11,[X9 < 0.056864 OR X15 < 0.011800 OR X20 >= 17.386000 OR X21 >= 33.646000 OR X22 >= 115.900000 OR X24 >= 0.161480 OR X27 >= 0.177540] AND [X13 >= 38.430000 OR X22 >= 115.900000 OR X26 >= 0.349920 OR X27 >= 0.150800],{'0.0': {'precision': 0.9759450171821306; 'recall': 0.9826989619377162; 'f1-score': 0.9793103448275862; 'support': 289}; '1.0': {'precision': 0.9705882352941176; 'recall': 0.9593023255813954; 'f1-score': 0.9649122807017544; 'support': 172}; 'accuracy': 0.9739696312364425; 'macro avg': {'precision': 0.9732666262381241; 'recall': 0.9710006437595557; 'f1-score': 0.9721113127646703; 'support': 461}; 'weighted avg': {'precision': 0.9739463914017873; 'recall': 0.9739696312364425; 'f1-score': 0.9739383989932194; 'support': 461}},{'0.0': {'precision': 0.96875; 'recall': 0.96875; 'f1-score': 0.96875; 'support': 32}; '1.0': {'precision': 0.9473684210526315; 'recall': 0.9473684210526315; 'f1-score': 0.9473684210526315; 'support': 19}; 'accuracy': 0.9607843137254902; 'macro avg': {'precision': 0.9580592105263157; 'recall': 0.9580592105263157; 'f1-score': 0.9580592105263157; 'support': 51}; 'weighted avg': {'precision': 0.9607843137254902; 'recall': 0.9607843137254902; 'f1-score': 0.9607843137254902; 'support': 51}}
10,2,DNF,0,460,52,1,[460; 460],540,1000.596506,0.884615,10,[X1 >= 14.078000 AND X3 >= 700.660000 AND X7 >= 0.027982 AND X12 >= 1.516600] OR [X13 >= 16.640000 AND X22 >= 86.328000 AND X24 >= 0.120740 AND X26 >= 0.286600 AND X27 >= 0.121800 AND X28 >= 0.269400],{'0.0': {'precision': 0.9828767123287672; 'recall': 0.9930795847750865; 'f1-score': 0.9879518072289157; 'support': 289}; '1.0': {'precision': 0.9880952380952381; 'recall': 0.9707602339181286; 'f1-score': 0.9793510324483775; 'support': 171}; 'accuracy': 0.9847826086956522; 'macro avg': {'precision': 0.9854859752120027; 'recall': 0.9819199093466076; 'f1-score': 0.9836514198386466; 'support': 460}; 'weighted avg': {'precision': 0.9848166425593465; 'recall': 0.9847826086956522; 'f1-score': 0.984754562690933; 'support': 460}},{'0.0': {'precision': 0.8611111111111112; 'recall': 0.96875; 'f1-score': 0.911764705882353; 'support': 32}; '1.0': {'precision': 0.9375; 'recall': 0.75; 'f1-score': 0.8333333333333334; 'support': 20}; 'accuracy': 0.8846153846153846; 'macro avg': {'precision': 0.8993055555555556; 'recall': 0.859375; 'f1-score': 0.8725490196078431; 'support': 52}; 'weighted avg': {'precision': 0.890491452991453; 'recall': 0.8846153846153846; 'f1-score': 0.8815987933634992; 'support': 52}}
10,2,DNF,1,460,52,1,[460; 460],540,1000.522560,0.980769,8,[X7 >= 0.048318 AND X12 >= 1.516600 AND X21 >= 23.584000 AND X24 >= 0.102960 AND X26 >= 0.226700] OR [X7 >= 0.027982 AND X20 >= 17.386000 AND X26 >= 0.177180],{'0.0': {'precision': 0.9661016949152542; 'recall': 0.9895833333333334; 'f1-score': 0.9777015437392796; 'support': 288}; '1.0': {'precision': 0.9818181818181818; 'recall': 0.9418604651162791; 'f1-score': 0.9614243323442137; 'support': 172}; 'accuracy': 0.9717391304347827; 'macro avg': {'precision': 0.973959938366718; 'recall': 0.9657218992248062; 'f1-score': 0.9695629380417466; 'support': 460}; 'weighted avg': {'precision': 0.9719782943659141; 'recall': 0.9717391304347827; 'f1-score': 0.9716152820872115; 'support': 460}},{'0.0': {'precision': 0.9705882352941176; 'recall': 1.0; 'f1-score': 0.9850746268656716; 'support': 33}; '1.0': {'precision': 1.0; 'recall': 0.9473684210526315; 'f1-score': 0.972972972972973; 'support': 19}; 'accuracy': 0.9807692307692307; 'macro avg': {'precision': 0.9852941176470589; 'recall': 0.9736842105263157; 'f1-score': 0.9790237999193223; 'support': 52}; 'weighted avg': {'precision': 0.9813348416289593; 'recall': 0.9807692307692307; 'f1-score': 0.9806528687125702; 'support': 52}}
10,2,DNF,2,461,51,1,[461; 461],540,1000.549096,0.921569,10,[X1 >= 15.656000 AND X6 >= 0.086212 AND X12 >= 1.516600 AND X13 >= 13.160000 AND X22 >= 91.304000 AND X24 >= 0.120740 AND X26 >= 0.226700 AND X28 >= 0.256520] OR [X20 >= 17.386000 AND X26 >= 0.177180],{'0.0': {'precision': 0.9695945945945946; 'recall': 0.9930795847750865; 'f1-score': 0.9811965811965813; 'support': 289}; '1.0': {'precision': 0.9878787878787879; 'recall': 0.9476744186046512; 'f1-score': 0.9673590504451038; 'support': 172}; 'accuracy': 0.9761388286334056; 'macro avg': {'precision': 0.9787366912366913; 'recall': 0.9703770016898688; 'f1-score': 0.9742778158208425; 'support': 461}; 'weighted avg': {'precision': 0.9764164628047493; 'recall': 0.9761388286334056; 'f1-score': 0.9760337714585028; 'support': 461}},{'0.0': {'precision': 0.9375; 'recall': 0.9375; 'f1-score': 0.9375; 'support': 32}; '1.0': {'precision': 0.8947368421052632; 'recall': 0.8947368421052632; 'f1-score': 0.8947368421052632; 'support': 19}; 'accuracy': 0.9215686274509803; 'macro avg': {'precision': 0.9161184210526316; 'recall': 0.9161184210526316; 'f1-score': 0.9161184210526316; 'support': 51}; 'weighted avg': {'precision': 0.9215686274509803; 'recall': 0.9215686274509803; 'f1-score': 0.9215686274509803; 'support': 51}}
10,2,DNF,3,461,51,1,[461; 461],540,1000.594356,0.980392,10,[X3 >= 700.660000 AND X7 >= 0.027982 AND X8 >= 0.149580 AND X12 >= 2.287000] OR [X6 >= 0.045070 AND X13 >= 13.160000 AND X20 >= 14.970000 AND X21 >= 20.176000 AND X24 >= 0.120740 AND X26 >= 0.226700],{'0.0': {'precision': 0.9695945945945946; 'recall': 0.9930795847750865; 'f1-score': 0.9811965811965813; 'support': 289}; '1.0': {'precision': 0.9878787878787879; 'recall': 0.9476744186046512; 'f1-score': 0.9673590504451038; 'support': 172}; 'accuracy': 0.9761388286334056; 'macro avg': {'precision': 0.9787366912366913; 'recall': 0.9703770016898688; 'f1-score': 0.9742778158208425; 'support': 461}; 'weighted avg': {'precision': 0.9764164628047493; 'recall': 0.9761388286334056; 'f1-score': 0.9760337714585028; 'support': 461}},{'0.0': {'precision': 0.9696969696969697; 'recall': 1.0; 'f1-score': 0.9846153846153847; 'support': 32}; '1.0': {'precision': 1.0; 'recall': 0.9473684210526315; 'f1-score': 0.972972972972973; 'support': 19}; 'accuracy': 0.9803921568627451; 'macro avg': {'precision': 0.9848484848484849; 'recall': 0.9736842105263157; 'f1-score': 0.9787941787941788; 'support': 51}; 'weighted avg': {'precision': 0.9809863339275104; 'recall': 0.9803921568627451; 'f1-score': 0.9802780155721332; 'support': 51}}
10,2,DNF,4,461,51,1,[461; 461],540,1000.680867,0.901961,8,[X7 >= 0.048318 AND X12 >= 1.516600 AND X21 >= 25.410000 AND X26 >= 0.226700] OR [X8 >= 0.149580 AND X13 >= 24.530000 AND X23 >= 926.960000 AND X24 >= 0.102960],{'0.0': {'precision': 0.9697986577181208; 'recall': 1.0; 'f1-score': 0.9846678023850085; 'support': 289}; '1.0': {'precision': 1.0; 'recall': 0.9476744186046512; 'f1-score': 0.973134328358209; 'support': 172}; 'accuracy': 0.9804772234273319; 'macro avg': {'precision': 0.9848993288590604; 'recall': 0.9738372093023255; 'f1-score': 0.9789010653716088; 'support': 461}; 'weighted avg': {'precision': 0.9810668374848956; 'recall': 0.9804772234273319; 'f1-score': 0.980364640709066; 'support': 461}},{'0.0': {'precision': 0.8648648648648649; 'recall': 1.0; 'f1-score': 0.927536231884058; 'support': 32}; '1.0': {'precision': 1.0; 'recall': 0.7368421052631579; 'f1-score': 0.8484848484848484; 'support': 19}; 'accuracy': 0.9019607843137255; 'macro avg': {'precision': 0.9324324324324325; 'recall': 0.868421052631579; 'f1-score': 0.8880105401844531; 'support': 51}; 'weighted avg': {'precision': 0.9152093269740329; 'recall': 0.9019607843137255; 'f1-score': 0.8980857165000388; 'support': 51}}
10,2,DNF,5,461,51,1,[461; 461],540,1000.670898,0.960784,11,[X3 >= 700.660000 AND X7 >= 0.027982 AND X8 >= 0.149580 AND X12 >= 2.287000] OR [X1 >= 15.656000 AND X6 >= 0.045070 AND X13 >= 13.160000 AND X22 >= 91.304000 AND X24 >= 0.120740 AND X26 >= 0.226700 AND X27 >= 0.121800],{'0.0': {'precision': 0.9695945945945946; 'recall': 0.9930795847750865; 'f1-score': 0.9811965811965813; 'support': 289}; '1.0': {'precision': 0.9878787878787879; 'recall': 0.9476744186046512; 'f1-score': 0.9673590504451038; 'support': 172}; 'accuracy': 0.9761388286334056; 'macro avg': {'precision': 0.9787366912366913; 'recall': 0.9703770016898688; 'f1-score': 0.9742778158208425; 'support': 461}; 'weighted avg': {'precision': 0.9764164628047493; 'recall': 0.9761388286334056; 'f1-score': 0.9760337714585028; 'support': 461}},{'0.0': {'precision': 0.96875; 'recall': 0.96875; 'f1-score': 0.96875; 'support': 32}; '1.0': {'precision': 0.9473684210526315; 'recall': 0.9473684210526315; 'f1-score': 0.9473684210526315; 'support': 19}; 'accuracy': 0.9607843137254902; 'macro avg': {'precision': 0.9580592105263157; 'recall': 0.9580592105263157; 'f1-score': 0.9580592105263157; 'support': 51}; 'weighted avg': {'precision': 0.9607843137254902; 'recall': 0.9607843137254902; 'f1-score': 0.9607843137254902; 'support': 51}}
10,2,DNF,6,461,51,1,[461; 461],540,1000.616522,0.941176,8,[X7 >= 0.027982 AND X8 >= 0.149580 AND X22 >= 115.900000] OR [X13 >= 16.640000 AND X21 >= 21.988000 AND X22 >= 97.660000 AND X24 >= 0.120740 AND X26 >= 0.226700],{'0.0': {'precision': 0.9728813559322034; 'recall': 0.9930795847750865; 'f1-score': 0.9828767123287672; 'support': 289}; '1.0': {'precision': 0.9879518072289156; 'recall': 0.9534883720930233; 'f1-score': 0.9704142011834319; 'support': 172}; 'accuracy': 0.9783080260303688; 'macro avg': {'precision': 0.9804165815805594; 'recall': 0.9732839784340549; 'f1-score': 0.9766454567560996; 'support': 461}; 'weighted avg': {'precision': 0.978504170732712; 'recall': 0.9783080260303688; 'f1-score': 0.9782269250901605; 'support': 461}},{'0.0': {'precision': 0.9393939393939394; 'recall': 0.96875; 'f1-score': 0.9538461538461539; 'support': 32}; '1.0': {'precision': 0.9444444444444444; 'recall': 0.8947368421052632; 'f1-score': 0.918918918918919; 'support': 19}; 'accuracy': 0.9411764705882353; 'macro avg': {'precision': 0.9419191919191919; 'recall': 0.9317434210526316; 'f1-score': 0.9363825363825364; 'support': 51}; 'weighted avg': {'precision': 0.9412755000990295; 'recall': 0.9411764705882353; 'f1-score': 0.9408340467163996; 'support': 51}}
10,2,DNF,7,461,51,1,[461; 461],540,1000.852321,0.862745,7,[X1 >= 18.840000 AND X15 < 0.017020 AND X26 >= 0.177180] OR [X7 >= 0.048318 AND X23 >= 686.500000 AND X24 >= 0.102960 AND X26 >= 0.226700],{'0.0': {'precision': 0.9728813559322034; 'recall': 0.9930795847750865; 'f1-score': 0.9828767123287672; 'support': 289}; '1.0': {'precision': 0.9879518072289156; 'recall': 0.9534883720930233; 'f1-score': 0.9704142011834319; 'support': 172}; 'accuracy': 0.9783080260303688; 'macro avg': {'precision': 0.9804165815805594; 'recall': 0.9732839784340549; 'f1-score': 0.9766454567560996; 'support': 461}; 'weighted avg': {'precision': 0.978504170732712; 'recall': 0.9783080260303688; 'f1-score': 0.9782269250901605; 'support': 461}},{'0.0': {'precision': 0.8787878787878788; 'recall': 0.90625; 'f1-score': 0.8923076923076922; 'support': 32}; '1.0': {'precision': 0.8333333333333334; 'recall': 0.7894736842105263; 'f1-score': 0.8108108108108109; 'support': 19}; 'accuracy': 0.8627450980392157; 'macro avg': {'precision': 0.8560606060606061; 'recall': 0.8478618421052632; 'f1-score': 0.8515592515592516; 'support': 51}; 'weighted avg': {'precision': 0.8618538324420677; 'recall': 0.8627450980392157; 'f1-score': 0.8619461090049324; 'support': 51}}
10,2,DNF,8,461,51,1,[461; 461],540,1000.567416,0.921569,8,[X13 >= 16.640000 AND X21 >= 20.176000 AND X22 >= 91.304000 AND X24 >= 0.120740 AND X26 >= 0.226700 AND X27 >= 0.121800] OR [X12 >= 1.740800 AND X23 >= 926.960000],{'0.0': {'precision': 0.976027397260274; 'recall': 0.986159169550173; 'f1-score': 0.981067125645439; 'support': 289}; '1.0': {'precision': 0.9763313609467456; 'recall': 0.9593023255813954; 'f1-score': 0.967741935483871; 'support': 172}; 'accuracy': 0.9761388286334056; 'macro avg': {'precision': 0.9761793791035098; 'recall': 0.9727307475657843; 'f1-score': 0.9744045305646549; 'support': 461}; 'weighted avg': {'precision': 0.9761408067051179; 'recall': 0.9761388286334056; 'f1-score': 0.976095471181687; 'support': 461}},{'0.0': {'precision': 0.9375; 'recall': 0.9375; 'f1-score': 0.9375; 'support': 32}; '1.0': {'precision': 0.8947368421052632; 'recall': 0.8947368421052632; 'f1-score': 0.8947368421052632; 'support': 19}; 'accuracy': 0.9215686274509803; 'macro avg': {'precision': 0.9161184210526316; 'recall': 0.9161184210526316; 'f1-score': 0.9161184210526316; 'support': 51}; 'weighted avg': {'precision': 0.9215686274509803; 'recall': 0.9215686274509803; 'f1-score': 0.9215686274509803; 'support': 51}}
10,2,DNF,9,461,51,1,[461; 461],540,1000.521520,0.941176,9,[X1 >= 15.656000 AND X23 >= 686.500000 AND X24 >= 0.120740 AND X26 >= 0.226700] OR [X0 >= 15.056000 AND X4 >= 0.079654 AND X8 >= 0.149580 AND X12 >= 2.039400 AND X23 >= 781.180000],{'0.0': {'precision': 0.9696969696969697; 'recall': 0.9965397923875432; 'f1-score': 0.9829351535836177; 'support': 289}; '1.0': {'precision': 0.9939024390243902; 'recall': 0.9476744186046512; 'f1-score': 0.9702380952380952; 'support': 172}; 'accuracy': 0.9783080260303688; 'macro avg': {'precision': 0.98179970436068; 'recall': 0.9721071054960972; 'f1-score': 0.9765866244108565; 'support': 461}; 'weighted avg': {'precision': 0.9787280775588273; 'recall': 0.9783080260303688; 'f1-score': 0.9781978563267199; 'support': 461}},{'0.0': {'precision': 0.967741935483871; 'recall': 0.9375; 'f1-score': 0.9523809523809523; 'support': 32}; '1.0': {'precision': 0.9; 'recall': 0.9473684210526315; 'f1-score': 0.9230769230769231; 'support': 19}; 'accuracy': 0.9411764705882353; 'macro avg': {'precision': 0.9338709677419355; 'recall': 0.9424342105263157; 'f1-score': 0.9377289377289377; 'support': 51}; 'weighted avg': {'precision': 0.9425047438330171; 'recall': 0.9411764705882353; 'f1-score': 0.9414637649931767; 'support': 51}}
10,3,CNF,0,460,52,1,[460; 460],540,1000.866686,0.903846,15,[X8 < 0.165080 OR X13 >= 54.088000 OR X16 >= 0.037362 OR X20 >= 20.294000 OR X26 >= 0.349920 OR X27 >= 0.150800] AND [X17 < 0.009617 OR X21 >= 28.460000 OR X22 >= 115.900000 OR X23 >= 926.960000 OR X27 >= 0.177540 OR X29 < 0.069654] AND [X10 >= 0.431020 OR X22 >= 115.900000 OR X27 >= 0.121800],{'0.0': {'precision': 0.9863013698630136; 'recall': 0.9965397923875432; 'f1-score': 0.9913941480206541; 'support': 289}; '1.0': {'precision': 0.9940476190476191; 'recall': 0.9766081871345029; 'f1-score': 0.9852507374631269; 'support': 171}; 'accuracy': 0.9891304347826086; 'macro avg': {'precision': 0.9901744944553164; 'recall': 0.9865739897610231; 'f1-score': 0.9883224427418904; 'support': 460}; 'weighted avg': {'precision': 0.98918095379903; 'recall': 0.9891304347826086; 'f1-score': 0.989110401922095; 'support': 460}},{'0.0': {'precision': 0.9090909090909091; 'recall': 0.9375; 'f1-score': 0.923076923076923; 'support': 32}; '1.0': {'precision': 0.8947368421052632; 'recall': 0.85; 'f1-score': 0.8717948717948718; 'support': 20}; 'accuracy': 0.9038461538461539; 'macro avg': {'precision': 0.9019138755980861; 'recall': 0.89375; 'f1-score': 0.8974358974358974; 'support': 52}; 'weighted avg': {'precision': 0.9035701140964298; 'recall': 0.9038461538461539; 'f1-score': 0.9033530571992111; 'support': 52}}
10,3,CNF,1,460,52,1,[460; 460],540,1001.011657,0.961538,16,[X2 < 86.240000 OR X7 >= 0.084254 OR X13 >= 91.314000 OR X14 >= 0.007773 OR X20 >= 17.386000 OR X24 >= 0.142600] AND [X2 >= 91.420000 OR X23 >= 781.180000 OR X27 >= 0.177540] AND [X5 >= 0.122420 OR X10 >= 0.546140 OR X17 >= 0.013700 OR X21 >= 30.908000 OR X24 >= 0.137680 OR X27 >= 0.177540 OR X28 >= 0.296480],{'0.0': {'precision': 0.9827586206896551; 'recall': 0.9895833333333334; 'f1-score': 0.986159169550173; 'support': 288}; '1.0': {'precision': 0.9823529411764705; 'recall': 0.9709302325581395; 'f1-score': 0.9766081871345028; 'support': 172}; 'accuracy': 0.9826086956521739; 'macro avg': {'precision': 0.9825557809330628; 'recall': 0.9802567829457365; 'f1-score': 0.981383678342338; 'support': 460}; 'weighted avg': {'precision': 0.9826069318282036; 'recall': 0.9826086956521739; 'f1-score': 0.9825879326469223; 'support': 460}},{'0.0': {'precision': 0.9428571428571428; 'recall': 1.0; 'f1-score': 0.9705882352941176; 'support': 33}; '1.0': {'precision': 1.0; 'recall': 0.8947368421052632; 'f1-score': 0.9444444444444444; 'support': 19}; 'accuracy': 0.9615384615384616; 'macro avg': {'precision': 0.9714285714285714; 'recall': 0.9473684210526316; 'f1-score': 0.957516339869281; 'support': 52}; 'weighted avg': {'precision': 0.9637362637362638; 'recall': 0.9615384615384616; 'f1-score': 0.961035696329814; 'support': 52}}
