lamda, n_clause, rule_type, id_cv, train_size, val_size, n_partitions, real_partition_size, n_features, training_time, val_accuracy, rule_size, rule, classification_report_train, classification_report_val
10,3,CNF,6,461,51,1,[461; 461],122,1000.269272,0.941176,11,[X21 >= 23.350000 OR X22 >= 117.450000 OR X27 >= 0.175750] AND [X3 >= 696.250000 OR X7 >= 0.051420 OR X20 >= 16.795000] AND [X2 >= 114.800000 OR X7 >= 0.079005 OR X13 >= 53.780000 OR X21 >= 29.295000 OR X28 >= 0.280650],{'0.0': {'precision': 0.9863481228668942; 'recall': 1.0; 'f1-score': 0.993127147766323; 'support': 289}; '1.0': {'precision': 1.0; 'recall': 0.9767441860465116; 'f1-score': 0.988235294117647; 'support': 172}; 'accuracy': 0.9913232104121475; 'macro avg': {'precision': 0.9931740614334471; 'recall': 0.9883720930232558; 'f1-score': 0.9906812209419851; 'support': 461}; 'weighted avg': {'precision': 0.9914416648775107; 'recall': 0.9913232104121475; 'f1-score': 0.9913019876197453; 'support': 461}},{'0.0': {'precision': 0.9393939393939394; 'recall': 0.96875; 'f1-score': 0.9538461538461539; 'support': 32}; '1.0': {'precision': 0.9444444444444444; 'recall': 0.8947368421052632; 'f1-score': 0.918918918918919; 'support': 19}; 'accuracy': 0.9411764705882353; 'macro avg': {'precision': 0.9419191919191919; 'recall': 0.9317434210526316; 'f1-score': 0.9363825363825364; 'support': 51}; 'weighted avg': {'precision': 0.9412755000990295; 'recall': 0.9411764705882353; 'f1-score': 0.9408340467163996; 'support': 51}}
10,3,CNF,7,461,51,1,[461; 461],122,1000.186768,0.941176,11,[X7 >= 0.051420 OR X13 >= 53.780000 OR X20 >= 16.795000] AND [X5 < 0.102150 OR X7 >= 0.079005 OR X21 >= 29.295000 OR X23 >= 884.550000 OR X27 >= 0.175750] AND [X1 >= 18.635000 OR X23 >= 1214.000000 OR X28 >= 0.280650],{'0.0': {'precision': 0.9863013698630136; 'recall': 0.9965397923875432; 'f1-score': 0.9913941480206541; 'support': 289}; '1.0': {'precision': 0.9940828402366864; 'recall': 0.9767441860465116; 'f1-score': 0.9853372434017595; 'support': 172}; 'accuracy': 0.9891540130151844; 'macro avg': {'precision': 0.99019210504985; 'recall': 0.9866419892170274; 'f1-score': 0.9883656957112068; 'support': 461}; 'weighted avg': {'precision': 0.9892046516510217; 'recall': 0.9891540130151844; 'f1-score': 0.9891343050825848; 'support': 461}},{'0.0': {'precision': 0.9393939393939394; 'recall': 0.96875; 'f1-score': 0.9538461538461539; 'support': 32}; '1.0': {'precision': 0.9444444444444444; 'recall': 0.8947368421052632; 'f1-score': 0.918918918918919; 'support': 19}; 'accuracy': 0.9411764705882353; 'macro avg': {'precision': 0.9419191919191919; 'recall': 0.9317434210526316; 'f1-score': 0.9363825363825364; 'support': 51}; 'weighted avg': {'precision': 0.9412755000990295; 'recall': 0.9411764705882353; 'f1-score': 0.9408340467163996; 'support': 51}}
10,3,CNF,8,461,51,1,[461; 461],122,1000.205284,0.980392,13,[X1 >= 18.635000 OR X13 >= 53.780000 OR X23 >= 1214.000000 OR X27 >= 0.175750 OR X29 >= 0.092790] AND [X3 >= 696.250000 OR X21 >= 29.295000 OR X22 >= 105.950000 OR X28 >= 0.357100] AND [X1 < 18.635000 OR X7 >= 0.051420 OR X12 >= 5.131000 OR X20 >= 16.795000],{'0.0': {'precision': 0.9863013698630136; 'recall': 0.9965397923875432; 'f1-score': 0.9913941480206541; 'support': 289}; '1.0': {'precision': 0.9940828402366864; 'recall': 0.9767441860465116; 'f1-score': 0.9853372434017595; 'support': 172}; 'accuracy': 0.9891540130151844; 'macro avg': {'precision': 0.99019210504985; 'recall': 0.9866419892170274; 'f1-score': 0.9883656957112068; 'support': 461}; 'weighted avg': {'precision': 0.9892046516510217; 'recall': 0.9891540130151844; 'f1-score': 0.9891343050825848; 'support': 461}},{'0.0': {'precision': 1.0; 'recall': 0.96875; 'f1-score': 0.9841269841269841; 'support': 32}; '1.0': {'precision': 0.95; 'recall': 1.0; 'f1-score': 0.9743589743589743; 'support': 19}; 'accuracy': 0.9803921568627451; 'macro avg': {'precision': 0.975; 'recall': 0.984375; 'f1-score': 0.9792429792429792; 'support': 51}; 'weighted avg': {'precision': 0.9813725490196078; 'recall': 0.9803921568627451; 'f1-score': 0.9804879216643922; 'support': 51}}
10,3,CNF,9,461,51,1,[461; 461],122,1000.221399,0.901961,13,[X6 >= 0.069225 OR X13 >= 53.780000 OR X21 >= 29.295000 OR X29 >= 0.092790] AND [X6 < 0.069225 OR X13 >= 31.285000 OR X21 >= 29.295000 OR X22 >= 117.450000 OR X27 >= 0.175750 OR X28 >= 0.357100] AND [X13 >= 53.780000 OR X20 >= 16.795000 OR X27 >= 0.142350],{'0.0': {'precision': 0.9863481228668942; 'recall': 1.0; 'f1-score': 0.993127147766323; 'support': 289}; '1.0': {'precision': 1.0; 'recall': 0.9767441860465116; 'f1-score': 0.988235294117647; 'support': 172}; 'accuracy': 0.9913232104121475; 'macro avg': {'precision': 0.9931740614334471; 'recall': 0.9883720930232558; 'f1-score': 0.9906812209419851; 'support': 461}; 'weighted avg': {'precision': 0.9914416648775107; 'recall': 0.9913232104121475; 'f1-score': 0.9913019876197453; 'support': 461}},{'0.0': {'precision': 0.8857142857142857; 'recall': 0.96875; 'f1-score': 0.9253731343283582; 'support': 32}; '1.0': {'precision': 0.9375; 'recall': 0.7894736842105263; 'f1-score': 0.8571428571428572; 'support': 19}; 'accuracy': 0.9019607843137255; 'macro avg': {'precision': 0.9116071428571428; 'recall': 0.8791118421052632; 'f1-score': 0.8912579957356077; 'support': 51}; 'weighted avg': {'precision': 0.9050070028011205; 'recall': 0.9019607843137255; 'f1-score': 0.8999540114553285; 'support': 51}}
10,3,DNF,0,460,52,1,[460; 460],122,1000.179792,0.942308,10,[X4 >= 0.089465 AND X7 >= 0.051420 AND X10 >= 0.193650 AND X27 >= 0.142350] OR [X21 >= 23.350000 AND X22 >= 101.650000 AND X25 < 0.281050 AND X27 >= 0.109550] OR [X1 >= 18.635000 AND X3 >= 696.250000],{'0.0': {'precision': 0.9828767123287672; 'recall': 0.9930795847750865; 'f1-score': 0.9879518072289157; 'support': 289}; '1.0': {'precision': 0.9880952380952381; 'recall': 0.9707602339181286; 'f1-score': 0.9793510324483775; 'support': 171}; 'accuracy': 0.9847826086956522; 'macro avg': {'precision': 0.9854859752120027; 'recall': 0.9819199093466076; 'f1-score': 0.9836514198386466; 'support': 460}; 'weighted avg': {'precision': 0.9848166425593465; 'recall': 0.9847826086956522; 'f1-score': 0.984754562690933; 'support': 460}},{'0.0': {'precision': 0.967741935483871; 'recall': 0.9375; 'f1-score': 0.9523809523809523; 'support': 32}; '1.0': {'precision': 0.9047619047619048; 'recall': 0.95; 'f1-score': 0.9268292682926829; 'support': 20}; 'accuracy': 0.9423076923076923; 'macro avg': {'precision': 0.9362519201228878; 'recall': 0.94375; 'f1-score': 0.9396051103368176; 'support': 52}; 'weighted avg': {'precision': 0.9435188467446533; 'recall': 0.9423076923076923; 'f1-score': 0.9425533815777718; 'support': 52}}
10,3,DNF,1,460,52,1,[460; 460],122,1000.209666,0.942308,9,[X3 >= 696.250000 AND X26 >= 0.216400] OR [X15 < 0.018380 AND X21 >= 29.295000 AND X22 >= 101.650000] OR [X6 >= 0.089420 AND X8 >= 0.171550 AND X10 >= 0.193650 AND X27 >= 0.142350],{'0.0': {'precision': 0.9794520547945206; 'recall': 0.9930555555555556; 'f1-score': 0.9862068965517242; 'support': 288}; '1.0': {'precision': 0.9880952380952381; 'recall': 0.9651162790697675; 'f1-score': 0.9764705882352942; 'support': 172}; 'accuracy': 0.9826086956521739; 'macro avg': {'precision': 0.9837736464448794; 'recall': 0.9790859173126616; 'f1-score': 0.9813387423935092; 'support': 460}; 'weighted avg': {'precision': 0.9826838537678323; 'recall': 0.9826086956521739; 'f1-score': 0.9825663638768852; 'support': 460}},{'0.0': {'precision': 0.96875; 'recall': 0.9393939393939394; 'f1-score': 0.9538461538461539; 'support': 33}; '1.0': {'precision': 0.9; 'recall': 0.9473684210526315; 'f1-score': 0.9230769230769231; 'support': 19}; 'accuracy': 0.9423076923076923; 'macro avg': {'precision': 0.934375; 'recall': 0.9433811802232854; 'f1-score': 0.9384615384615385; 'support': 52}; 'weighted avg': {'precision': 0.9436298076923078; 'recall': 0.9423076923076923; 'f1-score': 0.9426035502958581; 'support': 52}}
10,3,DNF,2,461,51,1,[461; 461],122,1000.170911,0.980392,7,[X20 >= 16.795000 AND X21 >= 23.350000] OR [X6 >= 0.089420 AND X13 >= 18.515000 AND X27 >= 0.142350] OR [X7 >= 0.051420 AND X21 >= 29.295000],{'0.0': {'precision': 0.9761904761904762; 'recall': 0.9930795847750865; 'f1-score': 0.9845626072041166; 'support': 289}; '1.0': {'precision': 0.9880239520958084; 'recall': 0.9593023255813954; 'f1-score': 0.9734513274336284; 'support': 172}; 'accuracy': 0.9804772234273319; 'macro avg': {'precision': 0.9821072141431423; 'recall': 0.976190955178241; 'f1-score': 0.9790069673188725; 'support': 461}; 'weighted avg': {'precision': 0.9806055691529861; 'recall': 0.9804772234273319; 'f1-score': 0.9804169670294444; 'support': 461}},{'0.0': {'precision': 1.0; 'recall': 0.96875; 'f1-score': 0.9841269841269841; 'support': 32}; '1.0': {'precision': 0.95; 'recall': 1.0; 'f1-score': 0.9743589743589743; 'support': 19}; 'accuracy': 0.9803921568627451; 'macro avg': {'precision': 0.975; 'recall': 0.984375; 'f1-score': 0.9792429792429792; 'support': 51}; 'weighted avg': {'precision': 0.9813725490196078; 'recall': 0.9803921568627451; 'f1-score': 0.9804879216643922; 'support': 51}}
10,3,DNF,3,461,51,1,[461; 461],122,1000.157885,0.941176,9,[X6 >= 0.069225 AND X27 >= 0.142350 AND X28 >= 0.280650] OR [X10 >= 0.193650 AND X20 >= 16.795000 AND X26 >= 0.216400] OR [X21 >= 29.295000 AND X22 >= 101.650000 AND X25 < 0.367250],{'0.0': {'precision': 0.9828178694158075; 'recall': 0.9896193771626297; 'f1-score': 0.9862068965517241; 'support': 289}; '1.0': {'precision': 0.9823529411764705; 'recall': 0.9709302325581395; 'f1-score': 0.9766081871345028; 'support': 172}; 'accuracy': 0.982646420824295; 'macro avg': {'precision': 0.982585405296139; 'recall': 0.9802748048603847; 'f1-score': 0.9814075418431134; 'support': 461}; 'weighted avg': {'precision': 0.9826444037820419; 'recall': 0.982646420824295; 'f1-score': 0.982625599328813; 'support': 461}},{'0.0': {'precision': 0.967741935483871; 'recall': 0.9375; 'f1-score': 0.9523809523809523; 'support': 32}; '1.0': {'precision': 0.9; 'recall': 0.9473684210526315; 'f1-score': 0.9230769230769231; 'support': 19}; 'accuracy': 0.9411764705882353; 'macro avg': {'precision': 0.9338709677419355; 'recall': 0.9424342105263157; 'f1-score': 0.9377289377289377; 'support': 51}; 'weighted avg': {'precision': 0.9425047438330171; 'recall': 0.9411764705882353; 'f1-score': 0.9414637649931767; 'support': 51}}
10,3,DNF,4,461,51,1,[461; 461],122,1000.224497,0.960784,9,[X6 >= 0.089420 AND X13 >= 18.515000 AND X27 >= 0.142350] OR [X1 >= 18.635000 AND X3 >= 696.250000] OR [X21 >= 23.350000 AND X22 >= 101.650000 AND X25 < 0.281050 AND X27 >= 0.109550],{'0.0': {'precision': 0.976271186440678; 'recall': 0.9965397923875432; 'f1-score': 0.9863013698630138; 'support': 289}; '1.0': {'precision': 0.9939759036144579; 'recall': 0.9593023255813954; 'f1-score': 0.9763313609467456; 'support': 172}; 'accuracy': 0.982646420824295; 'macro avg': {'precision': 0.9851235450275679; 'recall': 0.9779210589844693; 'f1-score': 0.9813163654048797; 'support': 461}; 'weighted avg': {'precision': 0.982876850982739; 'recall': 0.982646420824295; 'f1-score': 0.9825815400721285; 'support': 461}},{'0.0': {'precision': 0.96875; 'recall': 0.96875; 'f1-score': 0.96875; 'support': 32}; '1.0': {'precision': 0.9473684210526315; 'recall': 0.9473684210526315; 'f1-score': 0.9473684210526315; 'support': 19}; 'accuracy': 0.9607843137254902; 'macro avg': {'precision': 0.9580592105263157; 'recall': 0.9580592105263157; 'f1-score': 0.9580592105263157; 'support': 51}; 'weighted avg': {'precision': 0.9607843137254902; 'recall': 0.9607843137254902; 'f1-score': 0.9607843137254902; 'support': 51}}
10,3,DNF,5,461,51,1,[461; 461],122,1000.156058,0.921569,9,[X7 >= 0.051420 AND X8 >= 0.171550 AND X20 >= 14.905000 AND X21 >= 23.350000] OR [X15 < 0.018380 AND X21 >= 29.295000 AND X22 >= 101.650000] OR [X22 >= 117.450000 AND X26 >= 0.216400],{'0.0': {'precision': 0.9730639730639731; 'recall': 1.0; 'f1-score': 0.9863481228668941; 'support': 289}; '1.0': {'precision': 1.0; 'recall': 0.9534883720930233; 'f1-score': 0.9761904761904763; 'support': 172}; 'accuracy': 0.982646420824295; 'macro avg': {'precision': 0.9865319865319866; 'recall': 0.9767441860465116; 'f1-score': 0.9812692995286851; 'support': 461}; 'weighted avg': {'precision': 0.9831138573004083; 'recall': 0.982646420824295; 'f1-score': 0.982558285061376; 'support': 461}},{'0.0': {'precision': 0.9117647058823529; 'recall': 0.96875; 'f1-score': 0.9393939393939394; 'support': 32}; '1.0': {'precision': 0.9411764705882353; 'recall': 0.8421052631578947; 'f1-score': 0.8888888888888888; 'support': 19}; 'accuracy': 0.9215686274509803; 'macro avg': {'precision': 0.9264705882352942; 'recall': 0.9054276315789473; 'f1-score': 0.9141414141414141; 'support': 51}; 'weighted avg': {'precision': 0.9227220299884661; 'recall': 0.9215686274509803; 'f1-score': 0.9205783323430382; 'support': 51}}
10,3,DNF,6,461,51,1,[461; 461],122,1000.159891,0.862745,10,[X3 >= 696.250000 AND X10 >= 0.193650 AND X26 >= 0.216400] OR [X1 >= 18.635000 AND X13 >= 31.285000 AND X15 < 0.018380 AND X20 >= 14.905000] OR [X7 >= 0.051420 AND X21 >= 23.350000 AND X28 >= 0.280650],{'0.0': {'precision': 0.9829351535836177; 'recall': 0.9965397923875432; 'f1-score': 0.9896907216494845; 'support': 289}; '1.0': {'precision': 0.9940476190476191; 'recall': 0.9709302325581395; 'f1-score': 0.9823529411764705; 'support': 172}; 'accuracy': 0.9869848156182213; 'macro avg': {'precision': 0.9884913863156184; 'recall': 0.9837350124728413; 'f1-score': 0.9860218314129775; 'support': 461}; 'weighted avg': {'precision': 0.9870812361428546; 'recall': 0.9869848156182213; 'f1-score': 0.986952981429618; 'support': 461}},{'0.0': {'precision': 0.8571428571428571; 'recall': 0.9375; 'f1-score': 0.8955223880597014; 'support': 32}; '1.0': {'precision': 0.875; 'recall': 0.7368421052631579; 'f1-score': 0.7999999999999999; 'support': 19}; 'accuracy': 0.8627450980392157; 'macro avg': {'precision': 0.8660714285714286; 'recall': 0.837171052631579; 'f1-score': 0.8477611940298506; 'support': 51}; 'weighted avg': {'precision': 0.863795518207283; 'recall': 0.8627450980392157; 'f1-score': 0.8599356160374597; 'support': 51}}
10,3,DNF,7,461,51,1,[461; 461],122,1000.209233,0.921569,10,[X6 >= 0.089420 AND X8 >= 0.171550 AND X10 >= 0.193650 AND X27 >= 0.142350] OR [X1 >= 18.635000 AND X3 >= 696.250000] OR [X21 >= 23.350000 AND X22 >= 101.650000 AND X25 < 0.281050 AND X27 >= 0.109550],{'0.0': {'precision': 0.9829351535836177; 'recall': 0.9965397923875432; 'f1-score': 0.9896907216494845; 'support': 289}; '1.0': {'precision': 0.9940476190476191; 'recall': 0.9709302325581395; 'f1-score': 0.9823529411764705; 'support': 172}; 'accuracy': 0.9869848156182213; 'macro avg': {'precision': 0.9884913863156184; 'recall': 0.9837350124728413; 'f1-score': 0.9860218314129775; 'support': 461}; 'weighted avg': {'precision': 0.9870812361428546; 'recall': 0.9869848156182213; 'f1-score': 0.986952981429618; 'support': 461}},{'0.0': {'precision': 0.9117647058823529; 'recall': 0.96875; 'f1-score': 0.9393939393939394; 'support': 32}; '1.0': {'precision': 0.9411764705882353; 'recall': 0.8421052631578947; 'f1-score': 0.8888888888888888; 'support': 19}; 'accuracy': 0.9215686274509803; 'macro avg': {'precision': 0.9264705882352942; 'recall': 0.9054276315789473; 'f1-score': 0.9141414141414141; 'support': 51}; 'weighted avg': {'precision': 0.9227220299884661; 'recall': 0.9215686274509803; 'f1-score': 0.9205783323430382; 'support': 51}}
10,3,DNF,8,461,51,1,[461; 461],122,1000.211544,0.941176,11,[X7 >= 0.051420 AND X20 >= 14.905000 AND X21 >= 23.350000] OR [X1 >= 18.635000 AND X15 < 0.018380 AND X20 >= 16.795000] OR [X6 >= 0.089420 AND X7 >= 0.051420 AND X10 >= 0.193650 AND X12 >= 1.751000 AND X27 >= 0.142350],{'0.0': {'precision': 0.9763513513513513; 'recall': 1.0; 'f1-score': 0.988034188034188; 'support': 289}; '1.0': {'precision': 1.0; 'recall': 0.9593023255813954; 'f1-score': 0.9792284866468843; 'support': 172}; 'accuracy': 0.9848156182212582; 'macro avg': {'precision': 0.9881756756756757; 'recall': 0.9796511627906976; 'f1-score': 0.9836313373405361; 'support': 461}; 'weighted avg': {'precision': 0.9851747083308905; 'recall': 0.9848156182212582; 'f1-score': 0.9847487636554109; 'support': 461}},{'0.0': {'precision': 0.967741935483871; 'recall': 0.9375; 'f1-score': 0.9523809523809523; 'support': 32}; '1.0': {'precision': 0.9; 'recall': 0.9473684210526315; 'f1-score': 0.9230769230769231; 'support': 19}; 'accuracy': 0.9411764705882353; 'macro avg': {'precision': 0.9338709677419355; 'recall': 0.9424342105263157; 'f1-score': 0.9377289377289377; 'support': 51}; 'weighted avg': {'precision': 0.9425047438330171; 'recall': 0.9411764705882353; 'f1-score': 0.9414637649931767; 'support': 51}}
10,3,DNF,9,461,51,1,[461; 461],122,1000.162381,0.901961,12,[X4 >= 0.089465 AND X6 >= 0.089420 AND X10 >= 0.193650 AND X27 >= 0.142350] OR [X4 >= 0.089465 AND X21 >= 23.350000 AND X22 >= 101.650000 AND X26 >= 0.216400] OR [X3 >= 696.250000 AND X4 < 0.089465 AND X7 >= 0.026805 AND X15 >= 0.008401],{'0.0': {'precision': 0.9896551724137931; 'recall': 0.9930795847750865; 'f1-score': 0.9913644214162349; 'support': 289}; '1.0': {'precision': 0.9883040935672515; 'recall': 0.9825581395348837; 'f1-score': 0.9854227405247813; 'support': 172}; 'accuracy': 0.9891540130151844; 'macro avg': {'precision': 0.9889796329905223; 'recall': 0.987818862154985; 'f1-score': 0.9883935809705081; 'support': 461}; 'weighted avg': {'precision': 0.9891510822584674; 'recall': 0.9891540130151844; 'f1-score': 0.9891475686758228; 'support': 461}},{'0.0': {'precision': 0.8857142857142857; 'recall': 0.96875; 'f1-score': 0.9253731343283582; 'support': 32}; '1.0': {'precision': 0.9375; 'recall': 0.7894736842105263; 'f1-score': 0.8571428571428572; 'support': 19}; 'accuracy': 0.9019607843137255; 'macro avg': {'precision': 0.9116071428571428; 'recall': 0.8791118421052632; 'f1-score': 0.8912579957356077; 'support': 51}; 'weighted avg': {'precision': 0.9050070028011205; 'recall': 0.9019607843137255; 'f1-score': 0.8999540114553285; 'support': 51}}
