lamda, n_clause, rule_type, id_cv, train_size, val_size, n_partitions, real_partition_size, n_features, training_time, val_accuracy, rule_size, rule, classification_report_train, classification_report_val
10,1,DNF,1,460,52,28,[16; 17],122,1.016992,0.826923,3,[X0 >= 15.045000 AND X7 >= 0.026805 AND X21 >= 23.350000],{'0.0': {'precision': 0.8318840579710145; 'recall': 0.9965277777777778; 'f1-score': 0.9067930489731437; 'support': 288}; '1.0': {'precision': 0.991304347826087; 'recall': 0.6627906976744186; 'f1-score': 0.794425087108014; 'support': 172}; 'accuracy': 0.8717391304347826; 'macro avg': {'precision': 0.9115942028985508; 'recall': 0.8296592377260982; 'f1-score': 0.8506090680405789; 'support': 460}; 'weighted avg': {'precision': 0.8914933837429111; 'recall': 0.8717391304347826; 'f1-score': 0.864777202362704; 'support': 460}},{'0.0': {'precision': 0.8; 'recall': 0.9696969696969697; 'f1-score': 0.8767123287671234; 'support': 33}; '1.0': {'precision': 0.9166666666666666; 'recall': 0.5789473684210527; 'f1-score': 0.7096774193548387; 'support': 19}; 'accuracy': 0.8269230769230769; 'macro avg': {'precision': 0.8583333333333334; 'recall': 0.7743221690590112; 'f1-score': 0.7931948740609811; 'support': 52}; 'weighted avg': {'precision': 0.842628205128205; 'recall': 0.8269230769230769; 'f1-score': 0.8156803426357117; 'support': 52}}
10,1,DNF,2,461,51,28,[16; 17],122,0.999308,0.921569,2,[X0 >= 13.095000 AND X6 >= 0.069225],{'0.0': {'precision': 0.9206896551724137; 'recall': 0.9238754325259516; 'f1-score': 0.922279792746114; 'support': 289}; '1.0': {'precision': 0.8713450292397661; 'recall': 0.8662790697674418; 'f1-score': 0.8688046647230321; 'support': 172}; 'accuracy': 0.9023861171366594; 'macro avg': {'precision': 0.89601734220609; 'recall': 0.8950772511466967; 'f1-score': 0.8955422287345731; 'support': 461}; 'weighted avg': {'precision': 0.9022790789025321; 'recall': 0.9023861171366594; 'f1-score': 0.9023281180824045; 'support': 461}},{'0.0': {'precision': 0.9375; 'recall': 0.9375; 'f1-score': 0.9375; 'support': 32}; '1.0': {'precision': 0.8947368421052632; 'recall': 0.8947368421052632; 'f1-score': 0.8947368421052632; 'support': 19}; 'accuracy': 0.9215686274509803; 'macro avg': {'precision': 0.9161184210526316; 'recall': 0.9161184210526316; 'f1-score': 0.9161184210526316; 'support': 51}; 'weighted avg': {'precision': 0.9215686274509803; 'recall': 0.9215686274509803; 'f1-score': 0.9215686274509803; 'support': 51}}
10,1,DNF,3,461,51,28,[16; 17],122,0.863350,0.901961,2,[X26 >= 0.216400 AND X27 >= 0.142350],{'0.0': {'precision': 0.9185667752442996; 'recall': 0.9757785467128027; 'f1-score': 0.9463087248322147; 'support': 289}; '1.0': {'precision': 0.9545454545454546; 'recall': 0.8546511627906976; 'f1-score': 0.901840490797546; 'support': 172}; 'accuracy': 0.93058568329718; 'macro avg': {'precision': 0.9365561148948771; 'recall': 0.9152148547517502; 'f1-score': 0.9240746078148804; 'support': 461}; 'weighted avg': {'precision': 0.9319904907319323; 'recall': 0.93058568329718; 'f1-score': 0.9297175398995401; 'support': 461}},{'0.0': {'precision': 0.9090909090909091; 'recall': 0.9375; 'f1-score': 0.923076923076923; 'support': 32}; '1.0': {'precision': 0.8888888888888888; 'recall': 0.8421052631578947; 'f1-score': 0.8648648648648649; 'support': 19}; 'accuracy': 0.9019607843137255; 'macro avg': {'precision': 0.898989898989899; 'recall': 0.8898026315789473; 'f1-score': 0.8939708939708939; 'support': 51}; 'weighted avg': {'precision': 0.9015646662705487; 'recall': 0.9019607843137255; 'f1-score': 0.901390077860666; 'support': 51}}
10,1,DNF,4,461,51,28,[16; 17],122,0.953729,0.921569,2,[X10 >= 0.193650 AND X20 >= 16.795000],{'0.0': {'precision': 0.909967845659164; 'recall': 0.9792387543252595; 'f1-score': 0.9433333333333332; 'support': 289}; '1.0': {'precision': 0.96; 'recall': 0.8372093023255814; 'f1-score': 0.8944099378881988; 'support': 172}; 'accuracy': 0.9262472885032538; 'macro avg': {'precision': 0.934983922829582; 'recall': 0.9082240283254205; 'f1-score': 0.918871635610766; 'support': 461}; 'weighted avg': {'precision': 0.9286349401203869; 'recall': 0.9262472885032538; 'f1-score': 0.9250799189807019; 'support': 461}},{'0.0': {'precision': 0.9666666666666667; 'recall': 0.90625; 'f1-score': 0.9354838709677419; 'support': 32}; '1.0': {'precision': 0.8571428571428571; 'recall': 0.9473684210526315; 'f1-score': 0.9; 'support': 19}; 'accuracy': 0.9215686274509803; 'macro avg': {'precision': 0.9119047619047619; 'recall': 0.9268092105263157; 'f1-score': 0.917741935483871; 'support': 51}; 'weighted avg': {'precision': 0.9258636788048552; 'recall': 0.9215686274509803; 'f1-score': 0.9222643896268184; 'support': 51}}
10,1,DNF,5,461,51,28,[16; 17],122,0.882721,0.921569,2,[X5 >= 0.102150 AND X22 >= 101.650000],{'0.0': {'precision': 0.8856209150326797; 'recall': 0.9377162629757786; 'f1-score': 0.9109243697478993; 'support': 289}; '1.0': {'precision': 0.8838709677419355; 'recall': 0.7965116279069767; 'f1-score': 0.8379204892966361; 'support': 172}; 'accuracy': 0.8850325379609545; 'macro avg': {'precision': 0.8847459413873076; 'recall': 0.8671139454413777; 'f1-score': 0.8744224295222677; 'support': 461}; 'weighted avg': {'precision': 0.88496800628212; 'recall': 0.8850325379609545; 'f1-score': 0.8836864794276883; 'support': 461}},{'0.0': {'precision': 0.9117647058823529; 'recall': 0.96875; 'f1-score': 0.9393939393939394; 'support': 32}; '1.0': {'precision': 0.9411764705882353; 'recall': 0.8421052631578947; 'f1-score': 0.8888888888888888; 'support': 19}; 'accuracy': 0.9215686274509803; 'macro avg': {'precision': 0.9264705882352942; 'recall': 0.9054276315789473; 'f1-score': 0.9141414141414141; 'support': 51}; 'weighted avg': {'precision': 0.9227220299884661; 'recall': 0.9215686274509803; 'f1-score': 0.9205783323430382; 'support': 51}}
10,1,DNF,6,461,51,28,[16; 17],122,0.938701,0.941176,3,[X7 >= 0.051420 AND X10 >= 0.193650 AND X26 >= 0.216400],{'0.0': {'precision': 0.9391891891891891; 'recall': 0.9619377162629758; 'f1-score': 0.9504273504273505; 'support': 289}; '1.0': {'precision': 0.9333333333333333; 'recall': 0.8953488372093024; 'f1-score': 0.913946587537092; 'support': 172}; 'accuracy': 0.9370932754880694; 'macro avg': {'precision': 0.9362612612612613; 'recall': 0.928643276736139; 'f1-score': 0.9321869689822213; 'support': 461}; 'weighted avg': {'precision': 0.9370043579371129; 'recall': 0.9370932754880694; 'f1-score': 0.9368163065724168; 'support': 461}},{'0.0': {'precision': 0.9393939393939394; 'recall': 0.96875; 'f1-score': 0.9538461538461539; 'support': 32}; '1.0': {'precision': 0.9444444444444444; 'recall': 0.8947368421052632; 'f1-score': 0.918918918918919; 'support': 19}; 'accuracy': 0.9411764705882353; 'macro avg': {'precision': 0.9419191919191919; 'recall': 0.9317434210526316; 'f1-score': 0.9363825363825364; 'support': 51}; 'weighted avg': {'precision': 0.9412755000990295; 'recall': 0.9411764705882353; 'f1-score': 0.9408340467163996; 'support': 51}}
10,1,DNF,7,461,51,28,[16; 17],122,0.895291,0.901961,2,[X1 >= 18.635000 AND X22 >= 101.650000],{'0.0': {'precision': 0.875; 'recall': 0.9446366782006921; 'f1-score': 0.908485856905158; 'support': 289}; '1.0': {'precision': 0.8926174496644296; 'recall': 0.7732558139534884; 'f1-score': 0.8286604361370716; 'support': 172}; 'accuracy': 0.8806941431670282; 'macro avg': {'precision': 0.8838087248322148; 'recall': 0.8589462460770902; 'f1-score': 0.8685731465211148; 'support': 461}; 'weighted avg': {'precision': 0.881573104863952; 'recall': 0.8806941431670282; 'f1-score': 0.8787028365751995; 'support': 461}},{'0.0': {'precision': 0.9090909090909091; 'recall': 0.9375; 'f1-score': 0.923076923076923; 'support': 32}; '1.0': {'precision': 0.8888888888888888; 'recall': 0.8421052631578947; 'f1-score': 0.8648648648648649; 'support': 19}; 'accuracy': 0.9019607843137255; 'macro avg': {'precision': 0.898989898989899; 'recall': 0.8898026315789473; 'f1-score': 0.8939708939708939; 'support': 51}; 'weighted avg': {'precision': 0.9015646662705487; 'recall': 0.9019607843137255; 'f1-score': 0.901390077860666; 'support': 51}}
10,1,DNF,8,461,51,28,[16; 17],122,1.002994,0.901961,2,[X6 >= 0.069225 AND X7 >= 0.026805],{'0.0': {'precision': 0.9494163424124513; 'recall': 0.8442906574394463; 'f1-score': 0.8937728937728937; 'support': 289}; '1.0': {'precision': 0.7794117647058824; 'recall': 0.9244186046511628; 'f1-score': 0.8457446808510639; 'support': 172}; 'accuracy': 0.8741865509761388; 'macro avg': {'precision': 0.8644140535591669; 'recall': 0.8843546310453045; 'f1-score': 0.8697587873119788; 'support': 461}; 'weighted avg': {'precision': 0.8859873025739918; 'recall': 0.8741865509761388; 'f1-score': 0.8758534737673521; 'support': 461}},{'0.0': {'precision': 0.9655172413793104; 'recall': 0.875; 'f1-score': 0.9180327868852458; 'support': 32}; '1.0': {'precision': 0.8181818181818182; 'recall': 0.9473684210526315; 'f1-score': 0.8780487804878049; 'support': 19}; 'accuracy': 0.9019607843137255; 'macro avg': {'precision': 0.8918495297805643; 'recall': 0.9111842105263157; 'f1-score': 0.8980407836865254; 'support': 51}; 'weighted avg': {'precision': 0.9106275739135781; 'recall': 0.9019607843137255; 'f1-score': 0.9031367845018854; 'support': 51}}
10,1,DNF,9,461,51,28,[16; 17],122,0.928535,0.901961,3,[X0 >= 13.095000 AND X13 >= 18.515000 AND X25 >= 0.179250],{'0.0': {'precision': 0.9151943462897526; 'recall': 0.8961937716262975; 'f1-score': 0.9055944055944055; 'support': 289}; '1.0': {'precision': 0.8314606741573034; 'recall': 0.8604651162790697; 'f1-score': 0.8457142857142858; 'support': 172}; 'accuracy': 0.8828633405639913; 'macro avg': {'precision': 0.8733275102235281; 'recall': 0.8783294439526836; 'f1-score': 0.8756543456543456; 'support': 461}; 'weighted avg': {'precision': 0.8839531497457586; 'recall': 0.8828633405639913; 'f1-score': 0.8832530159645127; 'support': 461}},{'0.0': {'precision': 0.9655172413793104; 'recall': 0.875; 'f1-score': 0.9180327868852458; 'support': 32}; '1.0': {'precision': 0.8181818181818182; 'recall': 0.9473684210526315; 'f1-score': 0.8780487804878049; 'support': 19}; 'accuracy': 0.9019607843137255; 'macro avg': {'precision': 0.8918495297805643; 'recall': 0.9111842105263157; 'f1-score': 0.8980407836865254; 'support': 51}; 'weighted avg': {'precision': 0.9106275739135781; 'recall': 0.9019607843137255; 'f1-score': 0.9031367845018854; 'support': 51}}
10,1,DNF,0,460,52,14,[32; 33],122,0.582748,0.923077,3,[X7 >= 0.051420 AND X20 >= 14.905000 AND X27 >= 0.109550],{'0.0': {'precision': 0.9302325581395349; 'recall': 0.9688581314878892; 'f1-score': 0.9491525423728813; 'support': 289}; '1.0': {'precision': 0.9433962264150944; 'recall': 0.8771929824561403; 'f1-score': 0.9090909090909091; 'support': 171}; 'accuracy': 0.9347826086956522; 'macro avg': {'precision': 0.9368143922773147; 'recall': 0.9230255569720147; 'f1-score': 0.9291217257318951; 'support': 460}; 'weighted avg': {'precision': 0.9351260087376232; 'recall': 0.9347826086956522; 'f1-score': 0.9342600656528438; 'support': 460}},{'0.0': {'precision': 0.9117647058823529; 'recall': 0.96875; 'f1-score': 0.9393939393939394; 'support': 32}; '1.0': {'precision': 0.9444444444444444; 'recall': 0.85; 'f1-score': 0.8947368421052632; 'support': 20}; 'accuracy': 0.9230769230769231; 'macro avg': {'precision': 0.9281045751633987; 'recall': 0.909375; 'f1-score': 0.9170653907496014; 'support': 52}; 'weighted avg': {'precision': 0.924333836098542; 'recall': 0.9230769230769231; 'f1-score': 0.9222181327444485; 'support': 52}}
10,1,DNF,1,460,52,14,[32; 33],122,0.491774,0.884615,2,[X7 >= 0.026805 AND X22 >= 105.950000],{'0.0': {'precision': 0.9530685920577617; 'recall': 0.9166666666666666; 'f1-score': 0.9345132743362832; 'support': 288}; '1.0': {'precision': 0.8688524590163934; 'recall': 0.9244186046511628; 'f1-score': 0.8957746478873239; 'support': 172}; 'accuracy': 0.9195652173913044; 'macro avg': {'precision': 0.9109605255370776; 'recall': 0.9205426356589147; 'f1-score': 0.9151439611118035; 'support': 460}; 'weighted avg': {'precision': 0.9215790814422935; 'recall': 0.9195652173913044; 'f1-score': 0.9200283966205853; 'support': 460}},{'0.0': {'precision': 0.9354838709677419; 'recall': 0.8787878787878788; 'f1-score': 0.90625; 'support': 33}; '1.0': {'precision': 0.8095238095238095; 'recall': 0.8947368421052632; 'f1-score': 0.8500000000000001; 'support': 19}; 'accuracy': 0.8846153846153846; 'macro avg': {'precision': 0.8725038402457757; 'recall': 0.886762360446571; 'f1-score': 0.878125; 'support': 52}; 'weighted avg': {'precision': 0.8894600023632281; 'recall': 0.8846153846153846; 'f1-score': 0.8856971153846155; 'support': 52}}
10,1,DNF,2,461,51,14,[32; 33],122,0.508950,0.862745,4,[X0 >= 15.045000 AND X10 >= 0.193650 AND X12 >= 1.751000 AND X20 >= 14.905000],{'0.0': {'precision': 0.8715596330275229; 'recall': 0.986159169550173; 'f1-score': 0.9253246753246752; 'support': 289}; '1.0': {'precision': 0.9701492537313433; 'recall': 0.7558139534883721; 'f1-score': 0.8496732026143792; 'support': 172}; 'accuracy': 0.9002169197396963; 'macro avg': {'precision': 0.9208544433794331; 'recall': 0.8709865615192726; 'f1-score': 0.8874989389695271; 'support': 461}; 'weighted avg': {'precision': 0.908343612986432; 'recall': 0.9002169197396963; 'f1-score': 0.8970989631637839; 'support': 461}},{'0.0': {'precision': 0.8378378378378378; 'recall': 0.96875; 'f1-score': 0.8985507246376812; 'support': 32}; '1.0': {'precision': 0.9285714285714286; 'recall': 0.6842105263157895; 'f1-score': 0.7878787878787878; 'support': 19}; 'accuracy': 0.8627450980392157; 'macro avg': {'precision': 0.8832046332046333; 'recall': 0.8264802631578947; 'f1-score': 0.8432147562582345; 'support': 51}; 'weighted avg': {'precision': 0.8716405481111363; 'recall': 0.8627450980392157; 'f1-score': 0.8573200031000542; 'support': 51}}
10,1,DNF,3,461,51,14,[32; 33],122,0.537601,0.921569,2,[X3 >= 529.800000 AND X20 >= 16.795000],{'0.0': {'precision': 0.9090909090909091; 'recall': 0.9688581314878892; 'f1-score': 0.9380234505862646; 'support': 289}; '1.0': {'precision': 0.9411764705882353; 'recall': 0.8372093023255814; 'f1-score': 0.8861538461538462; 'support': 172}; 'accuracy': 0.9197396963123644; 'macro avg': {'precision': 0.9251336898395721; 'recall': 0.9030337169067353; 'f1-score': 0.9120886483700554; 'support': 461}; 'weighted avg': {'precision': 0.9210620947254863; 'recall': 0.9197396963123644; 'f1-score': 0.9186707999086595; 'support': 461}},{'0.0': {'precision': 0.9117647058823529; 'recall': 0.96875; 'f1-score': 0.9393939393939394; 'support': 32}; '1.0': {'precision': 0.9411764705882353; 'recall': 0.8421052631578947; 'f1-score': 0.8888888888888888; 'support': 19}; 'accuracy': 0.9215686274509803; 'macro avg': {'precision': 0.9264705882352942; 'recall': 0.9054276315789473; 'f1-score': 0.9141414141414141; 'support': 51}; 'weighted avg': {'precision': 0.9227220299884661; 'recall': 0.9215686274509803; 'f1-score': 0.9205783323430382; 'support': 51}}
10,1,DNF,4,461,51,14,[32; 33],122,0.484191,0.882353,3,[X12 >= 1.751000 AND X22 >= 101.650000 AND X26 >= 0.216400],{'0.0': {'precision': 0.9385665529010239; 'recall': 0.9515570934256056; 'f1-score': 0.9450171821305842; 'support': 289}; '1.0': {'precision': 0.9166666666666666; 'recall': 0.8953488372093024; 'f1-score': 0.9058823529411765; 'support': 172}; 'accuracy': 0.93058568329718; 'macro avg': {'precision': 0.9276166097838452; 'recall': 0.9234529653174539; 'f1-score': 0.9254497675358804; 'support': 461}; 'weighted avg': {'precision': 0.9303956625923265; 'recall': 0.93058568329718; 'f1-score': 0.9304159009579636; 'support': 461}},{'0.0': {'precision': 0.9642857142857143; 'recall': 0.84375; 'f1-score': 0.8999999999999999; 'support': 32}; '1.0': {'precision': 0.782608695652174; 'recall': 0.9473684210526315; 'f1-score': 0.8571428571428571; 'support': 19}; 'accuracy': 0.8823529411764706; 'macro avg': {'precision': 0.8734472049689441; 'recall': 0.8955592105263157; 'f1-score': 0.8785714285714286; 'support': 51}; 'weighted avg': {'precision': 0.896602119108513; 'recall': 0.8823529411764706; 'f1-score': 0.8840336134453781; 'support': 51}}
10,1,DNF,5,461,51,14,[32; 33],122,0.589389,0.882353,4,[X0 >= 15.045000 AND X10 >= 0.193650 AND X23 >= 696.050000 AND X26 >= 0.216400],{'0.0': {'precision': 0.8644578313253012; 'recall': 0.9930795847750865; 'f1-score': 0.9243156199677939; 'support': 289}; '1.0': {'precision': 0.9844961240310077; 'recall': 0.7383720930232558; 'f1-score': 0.8438538205980066; 'support': 172}; 'accuracy': 0.8980477223427332; 'macro avg': {'precision': 0.9244769776781545; 'recall': 0.8657258388991711; 'f1-score': 0.8840847202829003; 'support': 461}; 'weighted avg': {'precision': 0.9092443526818771; 'recall': 0.8980477223427332; 'f1-score': 0.8942951655391531; 'support': 461}},{'0.0': {'precision': 0.8421052631578947; 'recall': 1.0; 'f1-score': 0.9142857142857143; 'support': 32}; '1.0': {'precision': 1.0; 'recall': 0.6842105263157895; 'f1-score': 0.8125000000000001; 'support': 19}; 'accuracy': 0.8823529411764706; 'macro avg': {'precision': 0.9210526315789473; 'recall': 0.8421052631578947; 'f1-score': 0.8633928571428572; 'support': 51}; 'weighted avg': {'precision': 0.9009287925696594; 'recall': 0.8823529411764706; 'f1-score': 0.8763655462184875; 'support': 51}}
10,1,DNF,6,461,51,14,[32; 33],122,0.562691,0.901961,4,[X6 >= 0.089420 AND X12 >= 1.751000 AND X20 >= 14.905000 AND X27 >= 0.109550],{'0.0': {'precision': 0.9096774193548387; 'recall': 0.9757785467128027; 'f1-score': 0.941569282136895; 'support': 289}; '1.0': {'precision': 0.9536423841059603; 'recall': 0.8372093023255814; 'f1-score': 0.891640866873065; 'support': 172}; 'accuracy': 0.9240780911062907; 'macro avg': {'precision': 0.9316599017303995; 'recall': 0.9064939245191921; 'f1-score': 0.91660507450498; 'support': 461}; 'weighted avg': {'precision': 0.9260808335353005; 'recall': 0.9240780911062907; 'f1-score': 0.9229408929278304; 'support': 461}},{'0.0': {'precision': 0.8648648648648649; 'recall': 1.0; 'f1-score': 0.927536231884058; 'support': 32}; '1.0': {'precision': 1.0; 'recall': 0.7368421052631579; 'f1-score': 0.8484848484848484; 'support': 19}; 'accuracy': 0.9019607843137255; 'macro avg': {'precision': 0.9324324324324325; 'recall': 0.868421052631579; 'f1-score': 0.8880105401844531; 'support': 51}; 'weighted avg': {'precision': 0.9152093269740329; 'recall': 0.9019607843137255; 'f1-score': 0.8980857165000388; 'support': 51}}
10,1,DNF,7,461,51,14,[32; 33],122,0.590071,0.843137,3,[X0 >= 15.045000 AND X12 >= 1.751000 AND X20 >= 14.905000],{'0.0': {'precision': 0.8765432098765432; 'recall': 0.9826989619377162; 'f1-score': 0.9265905383360522; 'support': 289}; '1.0': {'precision': 0.9635036496350365; 'recall': 0.7674418604651163; 'f1-score': 0.8543689320388349; 'support': 172}; 'accuracy': 0.9023861171366594; 'macro avg': {'precision': 0.9200234297557899; 'recall': 0.8750704112014163; 'f1-score': 0.8904797351874436; 'support': 461}; 'weighted avg': {'precision': 0.9089883197213607; 'recall': 0.9023861171366594; 'f1-score': 0.8996445160299321; 'support': 461}},{'0.0': {'precision': 0.8; 'recall': 1.0; 'f1-score': 0.888888888888889; 'support': 32}; '1.0': {'precision': 1.0; 'recall': 0.5789473684210527; 'f1-score': 0.7333333333333334; 'support': 19}; 'accuracy': 0.8431372549019608; 'macro avg': {'precision': 0.9; 'recall': 0.7894736842105263; 'f1-score': 0.8111111111111111; 'support': 51}; 'weighted avg': {'precision': 0.8745098039215686; 'recall': 0.8431372549019608; 'f1-score': 0.8309368191721134; 'support': 51}}
