lamda, n_clause, rule_type, id_cv, train_size, val_size, n_partitions, real_partition_size, n_features, training_time, val_accuracy, rule_size, rule, classification_report_train, classification_report_val
5,1,DNF,3,284,32,4,[71; 71],564,0.502699,0.906250,8,[X0 AND X2 >= 0.000000 AND X4 >= 0.000000 AND X6 >= 0.037590 AND X7 >= -0.672730 AND X11 >= -0.351510 AND X13 >= -0.496390 AND X23 >= -0.913380],{'0.0': {'precision': 0.8823529411764706; 'recall': 0.8910891089108911; 'f1-score': 0.8866995073891626; 'support': 101}; '1.0': {'precision': 0.9395604395604396; 'recall': 0.9344262295081968; 'f1-score': 0.9369863013698629; 'support': 183}; 'accuracy': 0.9190140845070423; 'macro avg': {'precision': 0.9109566903684551; 'recall': 0.9127576692095439; 'f1-score': 0.9118429043795128; 'support': 284}; 'weighted avg': {'precision': 0.9192155193605068; 'recall': 0.9190140845070423; 'f1-score': 0.9191026175950363; 'support': 284}},{'0.0': {'precision': 0.8461538461538461; 'recall': 0.9166666666666666; 'f1-score': 0.8799999999999999; 'support': 12}; '1.0': {'precision': 0.9473684210526315; 'recall': 0.9; 'f1-score': 0.9230769230769231; 'support': 20}; 'accuracy': 0.90625; 'macro avg': {'precision': 0.8967611336032388; 'recall': 0.9083333333333333; 'f1-score': 0.9015384615384615; 'support': 32}; 'weighted avg': {'precision': 0.909412955465587; 'recall': 0.90625; 'f1-score': 0.9069230769230769; 'support': 32}}
5,1,DNF,4,284,32,4,[71; 71],564,0.475942,0.875000,5,[X0 AND X2 >= 0.328340 AND X4 >= 0.067040 AND X7 >= -0.672730 AND X13 >= -0.496390],{'0.0': {'precision': 0.91; 'recall': 0.900990099009901; 'f1-score': 0.9054726368159204; 'support': 101}; '1.0': {'precision': 0.9456521739130435; 'recall': 0.9508196721311475; 'f1-score': 0.9482288828337875; 'support': 183}; 'accuracy': 0.9330985915492958; 'macro avg': {'precision': 0.9278260869565218; 'recall': 0.9259048855705243; 'f1-score': 0.9268507598248539; 'support': 284}; 'weighted avg': {'precision': 0.9329730557256584; 'recall': 0.9330985915492958; 'f1-score': 0.9330233164682783; 'support': 284}},{'0.0': {'precision': 0.8333333333333334; 'recall': 0.8333333333333334; 'f1-score': 0.8333333333333334; 'support': 12}; '1.0': {'precision': 0.9; 'recall': 0.9; 'f1-score': 0.9; 'support': 20}; 'accuracy': 0.875; 'macro avg': {'precision': 0.8666666666666667; 'recall': 0.8666666666666667; 'f1-score': 0.8666666666666667; 'support': 32}; 'weighted avg': {'precision': 0.875; 'recall': 0.875; 'f1-score': 0.875; 'support': 32}}
5,1,DNF,5,284,32,4,[71; 71],564,0.494125,0.687500,4,[X4 >= 0.067040 AND X5 < 0.761600 AND X17 >= -0.686270 AND X23 >= -0.913380],{'0.0': {'precision': 0.8775510204081632; 'recall': 0.8514851485148515; 'f1-score': 0.864321608040201; 'support': 101}; '1.0': {'precision': 0.9193548387096774; 'recall': 0.9344262295081968; 'f1-score': 0.9268292682926829; 'support': 183}; 'accuracy': 0.9049295774647887; 'macro avg': {'precision': 0.8984529295589203; 'recall': 0.8929556890115241; 'f1-score': 0.8955754381664419; 'support': 284}; 'weighted avg': {'precision': 0.9044879878348431; 'recall': 0.9049295774647887; 'f1-score': 0.9045994313719059; 'support': 284}},{'0.0': {'precision': 0.6; 'recall': 0.5; 'f1-score': 0.5454545454545454; 'support': 12}; '1.0': {'precision': 0.7272727272727273; 'recall': 0.8; 'f1-score': 0.761904761904762; 'support': 20}; 'accuracy': 0.6875; 'macro avg': {'precision': 0.6636363636363636; 'recall': 0.65; 'f1-score': 0.6536796536796536; 'support': 32}; 'weighted avg': {'precision': 0.6795454545454546; 'recall': 0.6875; 'f1-score': 0.6807359307359307; 'support': 32}}
5,1,DNF,6,285,31,4,[71; 72],564,0.434105,0.741935,6,[X0 AND X2 >= 0.000000 AND X4 >= 0.067040 AND X7 >= -0.672730 AND X13 >= -0.496390 AND X22 < 1.000000],{'0.0': {'precision': 0.8245614035087719; 'recall': 0.9215686274509803; 'f1-score': 0.8703703703703703; 'support': 102}; '1.0': {'precision': 0.9532163742690059; 'recall': 0.8907103825136612; 'f1-score': 0.92090395480226; 'support': 183}; 'accuracy': 0.9017543859649123; 'macro avg': {'precision': 0.8888888888888888; 'recall': 0.9061395049823208; 'f1-score': 0.8956371625863151; 'support': 285}; 'weighted avg': {'precision': 0.9071714373653433; 'recall': 0.9017543859649123; 'f1-score': 0.9028182509003205; 'support': 285}},{'0.0': {'precision': 0.6; 'recall': 0.8181818181818182; 'f1-score': 0.6923076923076923; 'support': 11}; '1.0': {'precision': 0.875; 'recall': 0.7; 'f1-score': 0.7777777777777777; 'support': 20}; 'accuracy': 0.7419354838709677; 'macro avg': {'precision': 0.7375; 'recall': 0.759090909090909; 'f1-score': 0.735042735042735; 'support': 31}; 'weighted avg': {'precision': 0.7774193548387097; 'recall': 0.7419354838709677; 'f1-score': 0.7474496829335538; 'support': 31}}
5,1,DNF,7,285,31,4,[71; 72],564,0.457217,0.903226,6,[X0 AND X2 >= 0.328340 AND X4 >= 0.067040 AND X7 >= -0.672730 AND X13 >= -0.496390 AND X23 >= -0.913380],{'0.0': {'precision': 0.8703703703703703; 'recall': 0.9215686274509803; 'f1-score': 0.8952380952380952; 'support': 102}; '1.0': {'precision': 0.9548022598870056; 'recall': 0.9234972677595629; 'f1-score': 0.938888888888889; 'support': 183}; 'accuracy': 0.9228070175438596; 'macro avg': {'precision': 0.9125863151286879; 'recall': 0.9225329476052716; 'f1-score': 0.9170634920634921; 'support': 285}; 'weighted avg': {'precision': 0.9245845310073677; 'recall': 0.9228070175438596; 'f1-score': 0.9232664995822891; 'support': 285}},{'0.0': {'precision': 0.8333333333333334; 'recall': 0.9090909090909091; 'f1-score': 0.8695652173913043; 'support': 11}; '1.0': {'precision': 0.9473684210526315; 'recall': 0.9; 'f1-score': 0.9230769230769231; 'support': 20}; 'accuracy': 0.9032258064516129; 'macro avg': {'precision': 0.8903508771929824; 'recall': 0.9045454545454545; 'f1-score': 0.8963210702341138; 'support': 31}; 'weighted avg': {'precision': 0.9069043576683644; 'recall': 0.9032258064516129; 'f1-score': 0.9040888984788004; 'support': 31}}
5,1,DNF,8,285,31,4,[71; 72],564,0.446720,0.935484,5,[X4 >= 0.067040 AND X9 >= -0.234040 AND X13 >= -0.496390 AND X15 >= -0.418180 AND X17 >= -0.686270],{'0.0': {'precision': 0.8686868686868687; 'recall': 0.8431372549019608; 'f1-score': 0.855721393034826; 'support': 102}; '1.0': {'precision': 0.9139784946236559; 'recall': 0.9289617486338798; 'f1-score': 0.9214092140921409; 'support': 183}; 'accuracy': 0.8982456140350877; 'macro avg': {'precision': 0.8913326816552622; 'recall': 0.8860495017679203; 'f1-score': 0.8885653035634835; 'support': 285}; 'weighted avg': {'precision': 0.8977688600778584; 'recall': 0.8982456140350877; 'f1-score': 0.8978998886611019; 'support': 285}},{'0.0': {'precision': 0.9090909090909091; 'recall': 0.9090909090909091; 'f1-score': 0.9090909090909091; 'support': 11}; '1.0': {'precision': 0.95; 'recall': 0.95; 'f1-score': 0.9500000000000001; 'support': 20}; 'accuracy': 0.9354838709677419; 'macro avg': {'precision': 0.9295454545454545; 'recall': 0.9295454545454545; 'f1-score': 0.9295454545454546; 'support': 31}; 'weighted avg': {'precision': 0.9354838709677419; 'recall': 0.9354838709677419; 'f1-score': 0.9354838709677419; 'support': 31}}
5,1,DNF,9,285,31,4,[71; 72],564,0.471391,0.967742,5,[X0 AND X2 >= 0.328340 AND X4 >= 0.067040 AND X7 >= -0.672730 AND X13 >= -0.496390],{'0.0': {'precision': 0.9; 'recall': 0.8823529411764706; 'f1-score': 0.8910891089108911; 'support': 102}; '1.0': {'precision': 0.9351351351351351; 'recall': 0.9453551912568307; 'f1-score': 0.9402173913043478; 'support': 183}; 'accuracy': 0.9228070175438596; 'macro avg': {'precision': 0.9175675675675676; 'recall': 0.9138540662166506; 'f1-score': 0.9156532501076194; 'support': 285}; 'weighted avg': {'precision': 0.9225604551920341; 'recall': 0.9228070175438596; 'f1-score': 0.922634637605637; 'support': 285}},{'0.0': {'precision': 0.9166666666666666; 'recall': 1.0; 'f1-score': 0.9565217391304348; 'support': 11}; '1.0': {'precision': 1.0; 'recall': 0.95; 'f1-score': 0.9743589743589743; 'support': 20}; 'accuracy': 0.967741935483871; 'macro avg': {'precision': 0.9583333333333333; 'recall': 0.975; 'f1-score': 0.9654403567447045; 'support': 31}; 'weighted avg': {'precision': 0.9704301075268816; 'recall': 0.967741935483871; 'f1-score': 0.9680296328262668; 'support': 31}}
5,1,DNF,0,284,32,2,[142; 142],564,0.449379,0.906250,6,[X0 AND X2 >= 0.000000 AND X3 >= -0.500000 AND X4 >= 0.067040 AND X13 >= -0.496390 AND X17 >= -0.686270],{'0.0': {'precision': 0.9270833333333334; 'recall': 0.8725490196078431; 'f1-score': 0.898989898989899; 'support': 102}; '1.0': {'precision': 0.9308510638297872; 'recall': 0.9615384615384616; 'f1-score': 0.9459459459459459; 'support': 182}; 'accuracy': 0.9295774647887324; 'macro avg': {'precision': 0.9289671985815603; 'recall': 0.9170437405731524; 'f1-score': 0.9224679224679224; 'support': 284}; 'weighted avg': {'precision': 0.9294978648486665; 'recall': 0.9295774647887324; 'f1-score': 0.9290814502082109; 'support': 284}},{'0.0': {'precision': 1.0; 'recall': 0.7272727272727273; 'f1-score': 0.8421052631578948; 'support': 11}; '1.0': {'precision': 0.875; 'recall': 1.0; 'f1-score': 0.9333333333333333; 'support': 21}; 'accuracy': 0.90625; 'macro avg': {'precision': 0.9375; 'recall': 0.8636363636363636; 'f1-score': 0.8877192982456141; 'support': 32}; 'weighted avg': {'precision': 0.91796875; 'recall': 0.90625; 'f1-score': 0.9019736842105264; 'support': 32}}
5,1,DNF,1,284,32,2,[142; 142],564,0.445231,0.875000,8,[X0 AND X2 >= 0.000000 AND X3 >= -0.500000 AND X4 >= 0.067040 AND X5 >= -0.227030 AND X6 >= 0.037590 AND X7 >= -0.672730 AND X13 >= -0.496390],{'0.0': {'precision': 0.9183673469387755; 'recall': 0.8823529411764706; 'f1-score': 0.9; 'support': 102}; '1.0': {'precision': 0.9354838709677419; 'recall': 0.9560439560439561; 'f1-score': 0.9456521739130435; 'support': 182}; 'accuracy': 0.9295774647887324; 'macro avg': {'precision': 0.9269256089532587; 'recall': 0.9191984486102134; 'f1-score': 0.9228260869565217; 'support': 284}; 'weighted avg': {'precision': 0.9293363869855076; 'recall': 0.9295774647887324; 'f1-score': 0.9292559706062461; 'support': 284}},{'0.0': {'precision': 0.7333333333333333; 'recall': 1.0; 'f1-score': 0.846153846153846; 'support': 11}; '1.0': {'precision': 1.0; 'recall': 0.8095238095238095; 'f1-score': 0.8947368421052632; 'support': 21}; 'accuracy': 0.875; 'macro avg': {'precision': 0.8666666666666667; 'recall': 0.9047619047619048; 'f1-score': 0.8704453441295545; 'support': 32}; 'weighted avg': {'precision': 0.9083333333333333; 'recall': 0.875; 'f1-score': 0.8780364372469636; 'support': 32}}
5,1,DNF,2,284,32,2,[142; 142],564,0.387073,0.843750,4,[X2 >= 0.000000 AND X4 >= 0.067040 AND X7 >= -0.672730 AND X13 >= -0.496390],{'0.0': {'precision': 0.9655172413793104; 'recall': 0.8235294117647058; 'f1-score': 0.888888888888889; 'support': 102}; '1.0': {'precision': 0.9086294416243654; 'recall': 0.9835164835164835; 'f1-score': 0.9445910290237466; 'support': 182}; 'accuracy': 0.926056338028169; 'macro avg': {'precision': 0.937073341501838; 'recall': 0.9035229476405946; 'f1-score': 0.9167399589563178; 'support': 284}; 'weighted avg': {'precision': 0.9290609753391696; 'recall': 0.926056338028169; 'f1-score': 0.9245853308062978; 'support': 284}},{'0.0': {'precision': 0.875; 'recall': 0.6363636363636364; 'f1-score': 0.7368421052631579; 'support': 11}; '1.0': {'precision': 0.8333333333333334; 'recall': 0.9523809523809523; 'f1-score': 0.888888888888889; 'support': 21}; 'accuracy': 0.84375; 'macro avg': {'precision': 0.8541666666666667; 'recall': 0.7943722943722944; 'f1-score': 0.8128654970760234; 'support': 32}; 'weighted avg': {'precision': 0.84765625; 'recall': 0.84375; 'f1-score': 0.8366228070175439; 'support': 32}}
5,1,DNF,3,284,32,2,[142; 142],564,0.413262,0.968750,5,[X0 AND X2 >= 0.000000 AND X4 >= 0.067040 AND X7 >= -0.672730 AND X13 >= -0.496390],{'0.0': {'precision': 0.9545454545454546; 'recall': 0.8316831683168316; 'f1-score': 0.888888888888889; 'support': 101}; '1.0': {'precision': 0.9132653061224489; 'recall': 0.9781420765027322; 'f1-score': 0.9445910290237467; 'support': 183}; 'accuracy': 0.926056338028169; 'macro avg': {'precision': 0.9339053803339518; 'recall': 0.9049126224097819; 'f1-score': 0.9167399589563179; 'support': 284}; 'weighted avg': {'precision': 0.9279459222869686; 'recall': 0.926056338028169; 'f1-score': 0.9247814651025473; 'support': 284}},{'0.0': {'precision': 1.0; 'recall': 0.9166666666666666; 'f1-score': 0.9565217391304348; 'support': 12}; '1.0': {'precision': 0.9523809523809523; 'recall': 1.0; 'f1-score': 0.975609756097561; 'support': 20}; 'accuracy': 0.96875; 'macro avg': {'precision': 0.9761904761904762; 'recall': 0.9583333333333333; 'f1-score': 0.9660657476139979; 'support': 32}; 'weighted avg': {'precision': 0.9702380952380952; 'recall': 0.96875; 'f1-score': 0.9684517497348887; 'support': 32}}
5,1,DNF,4,284,32,2,[142; 142],564,0.461847,0.937500,8,[X0 AND X2 >= 0.000000 AND X4 >= 0.067040 AND X5 >= -0.227030 AND X6 >= 0.037590 AND X13 >= -0.496390 AND X17 >= -0.686270 AND X23 >= -0.913380],{'0.0': {'precision': 0.8666666666666667; 'recall': 0.900990099009901; 'f1-score': 0.8834951456310681; 'support': 101}; '1.0': {'precision': 0.9441340782122905; 'recall': 0.9234972677595629; 'f1-score': 0.9337016574585636; 'support': 183}; 'accuracy': 0.9154929577464789; 'macro avg': {'precision': 0.9054003724394786; 'recall': 0.9122436833847319; 'f1-score': 0.9085984015448159; 'support': 284}; 'weighted avg': {'precision': 0.9165840480499384; 'recall': 0.9154929577464789; 'f1-score': 0.9158465247311798; 'support': 284}},{'0.0': {'precision': 0.9166666666666666; 'recall': 0.9166666666666666; 'f1-score': 0.9166666666666666; 'support': 12}; '1.0': {'precision': 0.95; 'recall': 0.95; 'f1-score': 0.9500000000000001; 'support': 20}; 'accuracy': 0.9375; 'macro avg': {'precision': 0.9333333333333333; 'recall': 0.9333333333333333; 'f1-score': 0.9333333333333333; 'support': 32}; 'weighted avg': {'precision': 0.9375; 'recall': 0.9375; 'f1-score': 0.9375; 'support': 32}}
5,1,DNF,5,284,32,2,[142; 142],564,0.424320,0.812500,5,[X3 >= -0.500000 AND X4 >= 0.067040 AND X5 >= -0.227030 AND X7 >= -0.672730 AND X13 >= -0.496390],{'0.0': {'precision': 0.9368421052631579; 'recall': 0.8811881188118812; 'f1-score': 0.9081632653061223; 'support': 101}; '1.0': {'precision': 0.9365079365079365; 'recall': 0.9672131147540983; 'f1-score': 0.9516129032258064; 'support': 183}; 'accuracy': 0.9366197183098591; 'macro avg': {'precision': 0.9366750208855472; 'recall': 0.9242006167829897; 'f1-score': 0.9298880842659644; 'support': 284}; 'weighted avg': {'precision': 0.9366267782131383; 'recall': 0.9366197183098591; 'f1-score': 0.9361607432614117; 'support': 284}},{'0.0': {'precision': 0.75; 'recall': 0.75; 'f1-score': 0.75; 'support': 12}; '1.0': {'precision': 0.85; 'recall': 0.85; 'f1-score': 0.85; 'support': 20}; 'accuracy': 0.8125; 'macro avg': {'precision': 0.8; 'recall': 0.8; 'f1-score': 0.8; 'support': 32}; 'weighted avg': {'precision': 0.8125; 'recall': 0.8125; 'f1-score': 0.8125; 'support': 32}}
5,1,DNF,6,285,31,2,[142; 143],564,0.460764,0.774194,6,[X0 AND X2 >= 0.000000 AND X4 >= 0.067040 AND X7 >= -0.672730 AND X13 >= -0.496390 AND X26 < 1.000000],{'0.0': {'precision': 0.8952380952380953; 'recall': 0.9215686274509803; 'f1-score': 0.9082125603864734; 'support': 102}; '1.0': {'precision': 0.9555555555555556; 'recall': 0.9398907103825137; 'f1-score': 0.9476584022038568; 'support': 183}; 'accuracy': 0.9333333333333333; 'macro avg': {'precision': 0.9253968253968254; 'recall': 0.930729668916747; 'f1-score': 0.927935481295165; 'support': 285}; 'weighted avg': {'precision': 0.9339682539682539; 'recall': 0.9333333333333333; 'f1-score': 0.933540943027109; 'support': 285}},{'0.0': {'precision': 0.6428571428571429; 'recall': 0.8181818181818182; 'f1-score': 0.7200000000000001; 'support': 11}; '1.0': {'precision': 0.8823529411764706; 'recall': 0.75; 'f1-score': 0.8108108108108107; 'support': 20}; 'accuracy': 0.7741935483870968; 'macro avg': {'precision': 0.7626050420168067; 'recall': 0.7840909090909092; 'f1-score': 0.7654054054054054; 'support': 31}; 'weighted avg': {'precision': 0.797370561127677; 'recall': 0.7741935483870968; 'f1-score': 0.7785876198779424; 'support': 31}}
5,1,DNF,7,285,31,2,[142; 143],564,0.396613,0.903226,7,[X0 AND X2 >= 0.000000 AND X4 >= 0.067040 AND X7 >= -0.672730 AND X13 >= -0.496390 AND X26 < 1.000000 AND X32 < 1.000000],{'0.0': {'precision': 0.8260869565217391; 'recall': 0.9313725490196079; 'f1-score': 0.8755760368663595; 'support': 102}; '1.0': {'precision': 0.9588235294117647; 'recall': 0.8907103825136612; 'f1-score': 0.9235127478753541; 'support': 183}; 'accuracy': 0.9052631578947369; 'macro avg': {'precision': 0.8924552429667519; 'recall': 0.9110414657666346; 'f1-score': 0.8995443923708568; 'support': 285}; 'weighted avg': {'precision': 0.9113178085879662; 'recall': 0.9052631578947369; 'f1-score': 0.906356451303714; 'support': 285}},{'0.0': {'precision': 0.8333333333333334; 'recall': 0.9090909090909091; 'f1-score': 0.8695652173913043; 'support': 11}; '1.0': {'precision': 0.9473684210526315; 'recall': 0.9; 'f1-score': 0.9230769230769231; 'support': 20}; 'accuracy': 0.9032258064516129; 'macro avg': {'precision': 0.8903508771929824; 'recall': 0.9045454545454545; 'f1-score': 0.8963210702341138; 'support': 31}; 'weighted avg': {'precision': 0.9069043576683644; 'recall': 0.9032258064516129; 'f1-score': 0.9040888984788004; 'support': 31}}
5,1,DNF,8,285,31,2,[142; 143],564,0.479774,0.967742,5,[X0 AND X2 >= 0.000000 AND X4 >= 0.067040 AND X7 >= -0.672730 AND X13 >= -0.496390],{'0.0': {'precision': 0.9550561797752809; 'recall': 0.8333333333333334; 'f1-score': 0.8900523560209425; 'support': 102}; '1.0': {'precision': 0.9132653061224489; 'recall': 0.9781420765027322; 'f1-score': 0.9445910290237467; 'support': 183}; 'accuracy': 0.9263157894736842; 'macro avg': {'precision': 0.934160742948865; 'recall': 0.9057377049180328; 'f1-score': 0.9173216925223446; 'support': 285}; 'weighted avg': {'precision': 0.928222039850831; 'recall': 0.9263157894736842; 'f1-score': 0.9250719250016904; 'support': 285}},{'0.0': {'precision': 1.0; 'recall': 0.9090909090909091; 'f1-score': 0.9523809523809523; 'support': 11}; '1.0': {'precision': 0.9523809523809523; 'recall': 1.0; 'f1-score': 0.975609756097561; 'support': 20}; 'accuracy': 0.967741935483871; 'macro avg': {'precision': 0.9761904761904762; 'recall': 0.9545454545454546; 'f1-score': 0.9639953542392566; 'support': 31}; 'weighted avg': {'precision': 0.9692780337941628; 'recall': 0.967741935483871; 'f1-score': 0.9673672773594096; 'support': 31}}
5,1,DNF,9,285,31,2,[142; 143],564,0.378751,0.870968,6,[X0 AND X2 >= 0.000000 AND X3 >= -0.500000 AND X4 >= 0.067040 AND X7 >= -0.672730 AND X13 >= -0.496390],{'0.0': {'precision': 0.9468085106382979; 'recall': 0.8725490196078431; 'f1-score': 0.9081632653061226; 'support': 102}; '1.0': {'precision': 0.9319371727748691; 'recall': 0.9726775956284153; 'f1-score': 0.9518716577540107; 'support': 183}; 'accuracy': 0.9368421052631579; 'macro avg': {'precision': 0.9393728417065834; 'recall': 0.9226133076181292; 'f1-score': 0.9300174615300667; 'support': 285}; 'weighted avg': {'precision': 0.9372595463259908; 'recall': 0.9368421052631579; 'f1-score': 0.9362286541410824; 'support': 285}},{'0.0': {'precision': 0.8888888888888888; 'recall': 0.7272727272727273; 'f1-score': 0.7999999999999999; 'support': 11}; '1.0': {'precision': 0.8636363636363636; 'recall': 0.95; 'f1-score': 0.9047619047619048; 'support': 20}; 'accuracy': 0.8709677419354839; 'macro avg': {'precision': 0.8762626262626263; 'recall': 0.8386363636363636; 'f1-score': 0.8523809523809524; 'support': 31}; 'weighted avg': {'precision': 0.8725969371130662; 'recall': 0.8709677419354839; 'f1-score': 0.8675883256528417; 'support': 31}}
